Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Anc_Cluster_1780	Sb02g025390.1,Zm00001d020573,Zm00001d020574,Zm00001d020575,Zm00001d020577	Zm00001d020575	Zm00001d020573	-0.0000	2.4344	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_1780	Sb02g025390.1,Zm00001d020573,Zm00001d020574,Zm00001d020575,Zm00001d020577	Zm00001d020575	Zm00001d020574	-0.0000	2.4344	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_1780	Sb02g025390.1,Zm00001d020573,Zm00001d020574,Zm00001d020575,Zm00001d020577	Zm00001d020577	Sb02g025390.1	0.1712	2.4344	0.1693	0.0329	0.0105	0.1941	0.0712
Anc_Cluster_1780	Sb02g025390.1,Zm00001d020573,Zm00001d020574,Zm00001d020575,Zm00001d020577	Zm00001d020577	Zm00001d020573	2.0430	2.4344	0.1905	0.4181	0.0465	2.1952	1.1611
Anc_Cluster_1780	Sb02g025390.1,Zm00001d020573,Zm00001d020574,Zm00001d020575,Zm00001d020577	Zm00001d020577	Zm00001d020574	2.0430	2.4344	0.1905	0.4181	0.0465	2.1952	1.1611
Anc_Cluster_1780	Sb02g025390.1,Zm00001d020573,Zm00001d020574,Zm00001d020575,Zm00001d020577	Zm00001d020577	Zm00001d020575	2.0430	2.4344	0.1905	0.4181	0.0465	2.1952	1.1611
Anc_Cluster_1783	Sb02g026070.1,Zm00001d020652,Zm00001d020651	Zm00001d020652	Sb02g026070.1	0.1873	8.0301	0.0522	0.0204	0.0051	0.3907	0.0830
Anc_Cluster_1783	Sb02g026070.1,Zm00001d020652,Zm00001d020651	Zm00001d020651	Sb02g026070.1	34.0206	8.0301	0.0028	0.2726	0.0214	99.0000	0.0830
Anc_Cluster_1783	Sb02g026070.1,Zm00001d020652,Zm00001d020651	Zm00001d020651	Zm00001d020652	31.4182	8.0301	0.0027	0.2683	0.0211	99.0000	0.0830
Anc_Cluster_1785	Sb02g026120.1,Zm00001d020666,Zm00001d020664	Zm00001d020666	Sb02g026120.1	4.1489	1.7100	0.6695	1.2224	0.0681	1.8257	0.2370
Anc_Cluster_1785	Sb02g026120.1,Zm00001d020666,Zm00001d020664	Zm00001d020664	Sb02g026120.1	0.2102	1.7100	0.1505	0.0280	0.0046	0.1863	0.0225
Anc_Cluster_1785	Sb02g026120.1,Zm00001d020666,Zm00001d020664	Zm00001d020664	Zm00001d020666	4.1209	1.7100	0.6382	1.1945	0.0657	1.8717	0.2519
Anc_Cluster_1786	Sb02g026720.1,Zm00001d020728,Zm00001d020727	Zm00001d020728	Sb02g026720.1	0.8960	3.3665	0.2497	0.1675	0.0120	0.6708	0.0658
Anc_Cluster_1786	Sb02g026720.1,Zm00001d020728,Zm00001d020727	Zm00001d020727	Sb02g026720.1	0.1213	3.3665	0.1944	0.0200	0.0038	0.1028	0.0161
Anc_Cluster_1786	Sb02g026720.1,Zm00001d020728,Zm00001d020727	Zm00001d020727	Zm00001d020728	0.8598	3.3665	0.2800	0.1713	0.0122	0.6119	0.0581
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020754	Sb02g026860.1	2.5443	1.3609	0.0664	0.2587	0.0192	3.8945	5.8405
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020751	Sb02g026860.1	1.9686	1.3609	0.1648	0.3244	0.0228	1.9683	0.4241
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020751	Zm00001d020754	3.0757	1.3609	0.0756	0.3044	0.0217	4.0277	6.3772
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020752	Sb02g026860.1	0.9631	1.3609	0.1984	0.1925	0.0160	0.9701	0.1749
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020752	Zm00001d020754	1.7961	1.3609	0.1350	0.3009	0.0211	2.2287	0.9972
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020752	Zm00001d020751	1.9608	1.3609	0.1723	0.3360	0.0233	1.9498	0.4195
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020750	Sb02g026860.1	2.4418	1.3609	0.1417	0.3806	0.0254	2.6854	1.1041
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020750	Zm00001d020754	3.0657	1.3609	0.0966	0.3831	0.0253	3.9659	6.1222
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020750	Zm00001d020751	1.8003	1.3609	0.2014	0.3235	0.0230	1.6064	0.2604
Anc_Cluster_1788	Sb02g026860.1,Zm00001d020754,Zm00001d020751,Zm00001d020752,Zm00001d020750	Zm00001d020750	Zm00001d020752	3.0868	1.3609	0.0942	0.3750	0.0250	3.9790	6.1755
Anc_Cluster_1790	Sb02g027200.1,Zm00001d020789,Zm00001d020791	Zm00001d020789	Sb02g027200.1	0.3169	1.8379	0.1800	0.0632	0.0091	0.3513	0.0690
Anc_Cluster_1790	Sb02g027200.1,Zm00001d020789,Zm00001d020791	Zm00001d020791	Sb02g027200.1	4.0628	1.8379	0.2069	0.7987	0.0529	3.8606	5.7116
Anc_Cluster_1790	Sb02g027200.1,Zm00001d020789,Zm00001d020791	Zm00001d020791	Zm00001d020789	4.3325	1.8379	0.2095	0.8237	0.0556	3.9322	5.9875
Anc_Cluster_1791	Sb02g027255.1,Zm00001d020793,Zm00001d020794	Zm00001d020793	Sb02g027255.1	1.6044	1.9982	0.2162	0.3333	0.0359	1.5415	0.5885
Anc_Cluster_1791	Sb02g027255.1,Zm00001d020793,Zm00001d020794	Zm00001d020794	Sb02g027255.1	1.0914	1.9982	0.3185	0.2747	0.0313	0.8626	0.2150
Anc_Cluster_1791	Sb02g027255.1,Zm00001d020793,Zm00001d020794	Zm00001d020794	Zm00001d020793	1.3320	1.9982	0.1896	0.2722	0.0309	1.4357	0.5058
Anc_Cluster_1792	Sb02g027460.1,Zm00001d020834,Zm00001d020825	Zm00001d020834	Sb02g027460.1	3.6422	1.2775	0.6149	1.0551	0.0866	1.7159	0.5468
Anc_Cluster_1792	Sb02g027460.1,Zm00001d020834,Zm00001d020825	Zm00001d020825	Sb02g027460.1	4.1860	1.2775	0.5386	1.1571	0.0993	2.1482	0.6053
Anc_Cluster_1792	Sb02g027460.1,Zm00001d020834,Zm00001d020825	Zm00001d020825	Zm00001d020834	3.1307	1.2775	0.4143	0.7774	0.0607	1.8762	0.7065
Anc_Cluster_1793	Sb02g027780.1,Zm00001d020864,Zm00001d020863	Zm00001d020864	Sb02g027780.1	1.3759	2.0434	0.5298	0.3707	0.0246	0.6997	0.0842
Anc_Cluster_1793	Sb02g027780.1,Zm00001d020864,Zm00001d020863	Zm00001d020863	Sb02g027780.1	1.0470	2.0434	0.8153	0.3297	0.0224	0.4044	0.0465
Anc_Cluster_1793	Sb02g027780.1,Zm00001d020864,Zm00001d020863	Zm00001d020863	Zm00001d020864	1.3349	2.0434	0.6288	0.3855	0.0251	0.6130	0.0705
Anc_Cluster_1794	Sb02g027810.1,Zm00001d020867,Zm00001d020866	Zm00001d020867	Sb02g027810.1	0.3523	2.4281	0.1842	0.0689	0.0143	0.3742	0.1003
Anc_Cluster_1794	Sb02g027810.1,Zm00001d020867,Zm00001d020866	Zm00001d020866	Sb02g027810.1	45.0752	2.4281	0.0077	0.7669	0.0735	99.0000	0.1003
Anc_Cluster_1794	Sb02g027810.1,Zm00001d020867,Zm00001d020866	Zm00001d020866	Zm00001d020867	41.1708	2.4281	0.0075	0.7394	0.0703	99.0000	0.1003
Anc_Cluster_1795	Sb02g028000.1,Zm00001d020887,Zm00001d020886	Zm00001d020887	Sb02g028000.1	0.3194	2.4799	0.1081	0.0524	0.0068	0.4845	0.0769
Anc_Cluster_1795	Sb02g028000.1,Zm00001d020887,Zm00001d020886	Zm00001d020886	Sb02g028000.1	1.3857	2.4799	0.1265	0.2377	0.0161	1.8782	0.5752
Anc_Cluster_1795	Sb02g028000.1,Zm00001d020887,Zm00001d020886	Zm00001d020886	Zm00001d020887	1.2880	2.4799	0.1555	0.2451	0.0164	1.5761	0.3999
Anc_Cluster_1796	Sb02g004850.1,Zm00001d019034,Zm00001d019035	Zm00001d019034	Sb02g004850.1	0.4516	3.2831	0.1123	0.0654	0.0154	0.5820	0.2003
Anc_Cluster_1796	Sb02g004850.1,Zm00001d019034,Zm00001d019035	Zm00001d019035	Sb02g004850.1	1.2578	3.2831	0.1870	0.2613	0.0343	1.3971	0.7256
Anc_Cluster_1796	Sb02g004850.1,Zm00001d019034,Zm00001d019035	Zm00001d019035	Zm00001d019034	1.0529	3.2831	0.3670	0.2873	0.0361	0.7830	0.2501
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018631	Sb02g000710.1	2.3132	2.1288	0.1473	0.4157	0.0517	2.8209	2.9025
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018628	Sb02g000710.1	2.7779	2.1288	0.1880	0.5438	0.0656	2.8930	3.0397
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018628	Zm00001d018631	38.3334	2.1288	0.0045	0.4459	0.0544	99.0000	3.0397
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018629	Sb02g000710.1	2.5631	2.1288	0.1835	0.5167	0.0613	2.8162	2.8938
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018629	Zm00001d018631	34.3235	2.1288	0.0041	0.4032	0.0504	99.0000	2.8938
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018629	Zm00001d018628	0.6489	2.1288	0.2432	0.1554	0.0268	0.6387	0.2452
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018630	Sb02g000710.1	2.5576	2.1288	0.1626	0.4679	0.0572	2.8785	3.0114
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018630	Zm00001d018631	1.9426	2.1288	0.1392	0.3713	0.0471	2.6668	2.6314
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018630	Zm00001d018628	1.2981	2.1288	0.1792	0.2678	0.0377	1.4948	0.5605
Anc_Cluster_1797	Sb02g000710.1,Zm00001d018631,Zm00001d018628,Zm00001d018629,Zm00001d018630	Zm00001d018630	Zm00001d018629	1.1915	2.1288	0.1606	0.2428	0.0351	1.5121	0.6021
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020961	Sb02g028590.1	1.0617	3.0725	0.1061	0.1442	0.0256	1.3587	0.6637
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020957	Sb02g028590.1	1.4899	3.0725	0.1053	0.1792	0.0295	1.7011	1.4601
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020957	Zm00001d020961	2.2268	3.0725	0.0939	0.2461	0.0360	2.6222	1.8117
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020958	Sb02g028590.1	1.1272	3.0725	0.2240	0.2150	0.0330	0.9599	0.2403
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020958	Zm00001d020961	1.3913	3.0725	0.2386	0.2743	0.0386	1.1495	0.3903
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020958	Zm00001d020957	0.8957	3.0725	0.1133	0.1016	0.0218	0.8965	0.2327
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020960	Sb02g028590.1	0.4552	3.0725	0.9823	0.1512	0.0265	0.1539	0.0563
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020960	Zm00001d020961	1.1863	3.0725	0.2050	0.2216	0.0334	1.0807	0.4563
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020960	Zm00001d020957	1.7100	3.0725	0.1514	0.2462	0.0366	1.6261	1.2417
Anc_Cluster_1798	Sb02g028590.1,Zm00001d020961,Zm00001d020957,Zm00001d020958,Zm00001d020960	Zm00001d020960	Zm00001d020958	1.3880	3.0725	0.2836	0.2863	0.0404	1.0096	0.2757
Anc_Cluster_1799	Sb02g028670.1,Zm00001d020967,Zm00001d020968	Zm00001d020967	Sb02g028670.1	0.6000	2.4345	0.3384	0.1355	0.0192	0.4005	0.0744
Anc_Cluster_1799	Sb02g028670.1,Zm00001d020967,Zm00001d020968	Zm00001d020968	Sb02g028670.1	1.6603	2.4345	0.3292	0.3805	0.0365	1.1559	0.2357
Anc_Cluster_1799	Sb02g028670.1,Zm00001d020967,Zm00001d020968	Zm00001d020968	Zm00001d020967	1.4679	2.4345	0.4025	0.3729	0.0356	0.9264	0.1686
Anc_Cluster_1800	Sb02g000720.1,Zm00001d018632,Zm00001d018633	Zm00001d018632	Sb02g000720.1	1.3221	3.4027	0.0032	0.0115	0.0037	3.5591	4.6845
Anc_Cluster_1800	Sb02g000720.1,Zm00001d018632,Zm00001d018633	Zm00001d018633	Sb02g000720.1	1.3221	3.4027	0.0032	0.0115	0.0037	3.5591	4.6845
Anc_Cluster_1800	Sb02g000720.1,Zm00001d018632,Zm00001d018633	Zm00001d018633	Zm00001d018632	-0.0000	3.4027	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_1802	Sb02g029030.1,Zm00001d021018,Zm00001d021020	Zm00001d021018	Sb02g029030.1	0.1532	3.5251	0.0096	0.0030	0.0030	0.3093	0.0930
Anc_Cluster_1802	Sb02g029030.1,Zm00001d021018,Zm00001d021020	Zm00001d021020	Sb02g029030.1	0.3743	3.5251	0.0156	0.0106	0.0057	0.6815	0.1803
Anc_Cluster_1802	Sb02g029030.1,Zm00001d021018,Zm00001d021020	Zm00001d021020	Zm00001d021018	0.7522	3.5251	0.0100	0.0138	0.0065	1.3727	0.7161
Anc_Cluster_1803	Sb02g029220.1,Zm00001d021047,Zm00001d021048	Zm00001d021047	Sb02g029220.1	0.2771	2.2592	0.1330	0.0570	0.0089	0.4286	0.1011
Anc_Cluster_1803	Sb02g029220.1,Zm00001d021047,Zm00001d021048	Zm00001d021048	Sb02g029220.1	0.7173	2.2592	0.1228	0.1369	0.0143	1.1148	0.4259
Anc_Cluster_1803	Sb02g029220.1,Zm00001d021047,Zm00001d021048	Zm00001d021048	Zm00001d021047	0.8157	2.2592	0.0740	0.1189	0.0132	1.6062	2.5150
Anc_Cluster_1804	Sb02g029520.1,Zm00001d021085,Zm00001d021084	Zm00001d021085	Sb02g029520.1	0.4043	12.5186	0.6046	0.1100	0.0184	0.1820	0.0362
Anc_Cluster_1804	Sb02g029520.1,Zm00001d021085,Zm00001d021084	Zm00001d021084	Sb02g029520.1	0.1452	12.5186	0.0424	0.0055	0.0039	0.1301	0.0297
Anc_Cluster_1804	Sb02g029520.1,Zm00001d021085,Zm00001d021084	Zm00001d021084	Zm00001d021085	0.2591	12.5186	2.0300	0.1047	0.0179	0.0516	0.0170
Anc_Cluster_1805	Sb02g029570.1,Zm00001d021093,Zm00001d021095,Zm00001d021094	Zm00001d021093	Sb02g029570.1	0.5708	2.6111	0.3254	0.1320	0.0186	0.4057	0.0812
Anc_Cluster_1805	Sb02g029570.1,Zm00001d021093,Zm00001d021095,Zm00001d021094	Zm00001d021095	Sb02g029570.1	1.5280	2.6111	0.3162	0.3456	0.0344	1.0928	0.2646
Anc_Cluster_1805	Sb02g029570.1,Zm00001d021093,Zm00001d021095,Zm00001d021094	Zm00001d021095	Zm00001d021093	1.6059	2.6111	0.3573	0.3834	0.0375	1.0729	0.2589
Anc_Cluster_1805	Sb02g029570.1,Zm00001d021093,Zm00001d021095,Zm00001d021094	Zm00001d021094	Sb02g029570.1	1.4644	2.6111	0.2948	0.3184	0.0325	1.0801	0.3163
Anc_Cluster_1805	Sb02g029570.1,Zm00001d021093,Zm00001d021095,Zm00001d021094	Zm00001d021094	Zm00001d021093	1.7964	2.6111	0.2010	0.3155	0.0324	1.5699	0.7458
Anc_Cluster_1805	Sb02g029570.1,Zm00001d021093,Zm00001d021095,Zm00001d021094	Zm00001d021094	Zm00001d021095	1.6438	2.6111	0.2769	0.3415	0.0345	1.2333	0.3223
Anc_Cluster_1807	Sb02g005370.1,Zm00001d019059,Zm00001d019057	Zm00001d019059	Sb02g005370.1	0.1970	1.2326	0.1836	0.0364	0.0087	0.1985	0.0489
Anc_Cluster_1807	Sb02g005370.1,Zm00001d019059,Zm00001d019057	Zm00001d019057	Sb02g005370.1	1.4002	1.2326	0.3145	0.3294	0.0310	1.0472	0.2191
Anc_Cluster_1807	Sb02g005370.1,Zm00001d019059,Zm00001d019057	Zm00001d019057	Zm00001d019059	1.5283	1.2326	0.2659	0.3331	0.0312	1.2530	0.2630
Anc_Cluster_1808	Sb02g030020.1,Zm00001d021168,Zm00001d021167	Zm00001d021168	Sb02g030020.1	2.3952	1.8136	0.0787	0.3084	0.0191	3.9208	5.9428
Anc_Cluster_1808	Sb02g030020.1,Zm00001d021168,Zm00001d021167	Zm00001d021167	Sb02g030020.1	1.6248	1.8136	0.2008	0.3304	0.0203	1.6452	0.2876
Anc_Cluster_1808	Sb02g030020.1,Zm00001d021168,Zm00001d021167	Zm00001d021167	Zm00001d021168	1.0443	1.8136	0.1448	0.1800	0.0137	1.2432	0.3430
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021205	Sb02g030310.1	0.3778	1.6232	0.2361	0.0761	0.0138	0.3225	0.0684
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021207	Sb02g030310.1	1.4736	1.6232	0.1594	0.2424	0.0269	1.5211	0.4565
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021207	Zm00001d021205	1.6936	1.6232	0.1052	0.2313	0.0258	2.1995	0.8911
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021208	Sb02g030310.1	1.6944	1.6232	0.1507	0.2714	0.0289	1.8011	0.6680
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021208	Zm00001d021205	1.6924	1.6232	0.1393	0.2776	0.0289	1.9927	0.6894
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021208	Zm00001d021207	0.8679	1.6232	0.1123	0.1274	0.0179	1.1349	0.7518
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021214	Sb02g030310.1	3.5268	1.6232	0.2318	0.7059	0.0627	3.0453	2.4519
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021214	Zm00001d021205	3.4225	1.6232	0.1928	0.6579	0.0572	3.4127	4.2564
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021214	Zm00001d021207	3.3162	1.6232	0.1888	0.6397	0.0553	3.3875	4.1869
Anc_Cluster_1810	Sb02g030310.1,Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	Zm00001d021214	Zm00001d021208	3.4224	1.6232	0.2051	0.6926	0.0597	3.3764	4.1566
Anc_Cluster_1811	Sb02g030490.1,Zm00001d021263,Zm00001d021264	Zm00001d021263	Sb02g030490.1	0.2362	1.2910	0.1356	0.0335	0.0068	0.2467	0.0417
Anc_Cluster_1811	Sb02g030490.1,Zm00001d021263,Zm00001d021264	Zm00001d021264	Sb02g030490.1	3.6198	1.2910	0.3797	0.8911	0.0612	2.3466	0.8792
Anc_Cluster_1811	Sb02g030490.1,Zm00001d021263,Zm00001d021264	Zm00001d021264	Zm00001d021263	3.6911	1.2910	0.4540	0.9596	0.0679	2.1137	0.5153
Anc_Cluster_1812	OS09T0531600-01,Zm00001d021285,Zm00001d021290	Zm00001d021285	OS09T0531600-01	0.7209	2.3010	0.0633	0.0797	0.0125	1.2580	0.2798
Anc_Cluster_1812	OS09T0531600-01,Zm00001d021285,Zm00001d021290	Zm00001d021290	OS09T0531600-01	2.6166	2.3010	0.1101	0.3823	0.0328	3.4738	4.4298
Anc_Cluster_1812	OS09T0531600-01,Zm00001d021285,Zm00001d021290	Zm00001d021290	Zm00001d021285	1.9843	2.3010	0.2016	0.3899	0.0337	1.9347	0.7167
Anc_Cluster_1814	Sb02g005470.1,Zm00001d019064,Zm00001d019066,Zm00001d019065	Zm00001d019064	Sb02g005470.1	0.5094	1.9207	0.4024	0.1283	0.0097	0.3189	0.0338
Anc_Cluster_1814	Sb02g005470.1,Zm00001d019064,Zm00001d019066,Zm00001d019065	Zm00001d019066	Sb02g005470.1	0.7277	1.9207	0.2954	0.1573	0.0110	0.5326	0.0515
Anc_Cluster_1814	Sb02g005470.1,Zm00001d019064,Zm00001d019066,Zm00001d019065	Zm00001d019066	Zm00001d019064	0.7545	1.9207	0.2852	0.1617	0.0111	0.5671	0.0570
Anc_Cluster_1814	Sb02g005470.1,Zm00001d019064,Zm00001d019066,Zm00001d019065	Zm00001d019065	Sb02g005470.1	1.7266	1.9207	0.1645	0.2855	0.0156	1.7352	0.2365
Anc_Cluster_1814	Sb02g005470.1,Zm00001d019064,Zm00001d019066,Zm00001d019065	Zm00001d019065	Zm00001d019064	2.2177	1.9207	0.1051	0.2800	0.0153	2.6635	2.1407
Anc_Cluster_1814	Sb02g005470.1,Zm00001d019064,Zm00001d019066,Zm00001d019065	Zm00001d019065	Zm00001d019066	1.7652	1.9207	0.1545	0.2785	0.0154	1.8021	0.2551
Anc_Cluster_1815	Sb02g032220.1,Zm00001d021423,Zm00001d021424	Zm00001d021423	Sb02g032220.1	2.5923	1.7128	0.0725	0.2598	0.0254	3.5837	4.7607
Anc_Cluster_1815	Sb02g032220.1,Zm00001d021423,Zm00001d021424	Zm00001d021424	Sb02g032220.1	0.1010	1.7128	0.0416	0.0103	0.0042	0.2464	0.0773
Anc_Cluster_1815	Sb02g032220.1,Zm00001d021423,Zm00001d021424	Zm00001d021424	Zm00001d021423	2.6245	1.7128	0.0722	0.2595	0.0254	3.5947	4.7953
Anc_Cluster_1816	Sb02g031940.1,Zm00001d021444,Zm00001d021443	Zm00001d021444	Sb02g031940.1	0.7319	4.0973	0.0606	0.0458	0.0182	0.7552	0.2877
Anc_Cluster_1816	Sb02g031940.1,Zm00001d021444,Zm00001d021443	Zm00001d021443	Sb02g031940.1	2.7062	4.0973	0.0747	0.2204	0.0433	2.9485	3.1499
Anc_Cluster_1816	Sb02g031940.1,Zm00001d021444,Zm00001d021443	Zm00001d021443	Zm00001d021444	1.7515	4.0973	0.0653	0.1635	0.0342	2.5044	2.0838
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021456	Sb02g031700.1	1.2899	3.1949	0.2862	0.2778	0.0519	0.9707	0.3577
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021455	Sb02g031700.1	2.0797	3.1949	0.2172	0.3970	0.0674	1.8281	0.8713
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021455	Zm00001d021456	1.6825	3.1949	0.1526	0.2747	0.0506	1.8002	1.5934
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021454	Sb02g031700.1	2.3020	3.1949	0.2009	0.4227	0.0694	2.1040	1.2416
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021454	Zm00001d021456	2.1792	3.1949	0.1120	0.2928	0.0529	2.6149	7.0995
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021454	Zm00001d021455	0.1768	3.1949	0.3687	0.0453	0.0179	0.1228	0.0694
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021459	Sb02g031700.1	0.3930	3.1949	0.3742	0.0954	0.0275	0.2550	0.0952
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021459	Zm00001d021456	1.8014	3.1949	0.1676	0.2827	0.0528	1.6867	0.6977
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021459	Zm00001d021455	2.7502	3.1949	0.1502	0.4124	0.0702	2.7458	2.7667
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021459	Zm00001d021454	2.8450	3.1949	0.1703	0.4656	0.0763	2.7341	2.7463
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021457	Sb02g031700.1	2.1575	3.1949	0.2492	0.4543	0.0731	1.8226	0.8948
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021457	Zm00001d021456	1.7271	3.1949	0.2141	0.3540	0.0601	1.6534	1.5762
Anc_Cluster_1817	Sb02g031700.1,Zm00001d021456,Zm00001d021455,Zm00001d021454,Zm00001d021459,Zm00001d021457	Zm00001d021457	Zm00001d021455	1.2137	3.1949	0.1286	0.1928	0.0405	1.4990	1.5945
