Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Anc_Cluster_3393	Sb10g006440.1,Zm00008a033475,Zm00008a033476	Zm00008a033476	Sb10g006440.1	6.1309	2.8712	1.0783	2.0826	1.4739	1.9314	1.6718
Anc_Cluster_3393	Sb10g006440.1,Zm00008a033475,Zm00008a033476	Zm00008a033476	Zm00008a033475	6.0002	2.8712	0.7681	1.8516	0.9590	2.4106	3.0362
Anc_Cluster_3394	Sb10g025680.1,Zm00008a034818,Zm00008a034819	Zm00008a034818	Sb10g025680.1	1.5534	1.8502	0.3557	0.3574	0.1023	1.0047	0.4779
Anc_Cluster_3394	Sb10g025680.1,Zm00008a034818,Zm00008a034819	Zm00008a034819	Sb10g025680.1	1.1814	1.8502	0.3071	0.2867	0.0828	0.9335	0.7266
Anc_Cluster_3394	Sb10g025680.1,Zm00008a034818,Zm00008a034819	Zm00008a034819	Zm00008a034818	4.1951	1.8502	0.3407	0.8818	0.2368	2.5885	3.0775
Anc_Cluster_3395	Sb10g025800.1,Zm00008a034821,Zm00008a034822	Zm00008a034821	Sb10g025800.1	0.1705	3.4774	0.1806	0.0258	0.0058	0.1431	0.0248
Anc_Cluster_3395	Sb10g025800.1,Zm00008a034821,Zm00008a034822	Zm00008a034822	Sb10g025800.1	0.1984	3.4774	0.2410	0.0361	0.0069	0.1497	0.0257
Anc_Cluster_3395	Sb10g025800.1,Zm00008a034821,Zm00008a034822	Zm00008a034822	Zm00008a034821	0.0604	3.4774	0.5098	0.0160	0.0046	0.0314	0.0108
Anc_Cluster_3397	Sb10g025900.1,Zm00008a034832,Zm00008a034839	Zm00008a034832	Sb10g025900.1	0.5363	1.2422	0.2646	0.1110	0.0265	0.4194	0.1221
Anc_Cluster_3397	Sb10g025900.1,Zm00008a034832,Zm00008a034839	Zm00008a034839	Sb10g025900.1	0.3400	1.2422	0.2717	0.0722	0.0208	0.2656	0.0879
Anc_Cluster_3397	Sb10g025900.1,Zm00008a034832,Zm00008a034839	Zm00008a034839	Zm00008a034832	0.2058	1.2422	0.1811	0.0345	0.0142	0.1905	0.0746
Anc_Cluster_3398	Sb10g025850.1,Zm00008a034834,Zm00008a034833	Zm00008a034834	Sb10g025850.1	4.4799	2.2765	0.2864	0.9573	0.1128	3.3431	4.0674
Anc_Cluster_3398	Sb10g025850.1,Zm00008a034834,Zm00008a034833	Zm00008a034833	Sb10g025850.1	0.5211	2.2765	0.1053	0.0684	0.0154	0.6501	0.1872
Anc_Cluster_3398	Sb10g025850.1,Zm00008a034834,Zm00008a034833	Zm00008a034833	Zm00008a034834	5.0229	2.2765	0.3139	1.0777	0.1302	3.4331	4.3135
Anc_Cluster_3399	Sb10g025930.1,Zm00008a034841,Zm00008a034842	Zm00008a034841	Sb10g025930.1	4.7300	1.7848	0.2662	1.0030	0.0843	3.7674	5.3716
Anc_Cluster_3399	Sb10g025930.1,Zm00008a034841,Zm00008a034842	Zm00008a034842	Sb10g025930.1	0.2146	1.7848	0.0147	0.0092	0.0038	0.6231	0.1894
Anc_Cluster_3399	Sb10g025930.1,Zm00008a034841,Zm00008a034842	Zm00008a034842	Zm00008a034841	4.7679	1.7848	0.2679	1.0110	0.0855	3.7739	5.3945
Anc_Cluster_3401	Sb10g026410.1,Zm00008a034847,Zm00008a034846	Zm00008a034847	Sb10g026410.1	4.1646	2.3507	0.3496	0.9575	0.1245	2.7386	2.0071
Anc_Cluster_3401	Sb10g026410.1,Zm00008a034847,Zm00008a034846	Zm00008a034846	Sb10g026410.1	0.1619	2.3507	0.2261	0.0307	0.0117	0.1356	0.0512
Anc_Cluster_3401	Sb10g026410.1,Zm00008a034847,Zm00008a034846	Zm00008a034846	Zm00008a034847	4.2612	2.3507	0.3647	0.9974	0.1354	2.7353	1.9922
Anc_Cluster_3402	Sb10g026230.1,Zm00008a034861,Zm00008a034862	Zm00008a034861	Sb10g026230.1	0.1423	3.3298	0.2003	0.0232	0.0062	0.1159	0.0251
Anc_Cluster_3402	Sb10g026230.1,Zm00008a034861,Zm00008a034862	Zm00008a034862	Sb10g026230.1	4.5343	3.3298	0.3440	1.0261	0.0835	2.9832	1.6393
Anc_Cluster_3402	Sb10g026230.1,Zm00008a034861,Zm00008a034862	Zm00008a034862	Zm00008a034861	5.5883	3.3298	0.2205	0.9945	0.0790	4.5112	12.4090
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034883	Sb10g026460.1	0.2416	1.7567	0.0899	0.0368	0.0068	0.4091	0.1297
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034884	Sb10g026460.1	5.0930	1.7567	0.2435	0.9855	0.0696	4.0470	6.4591
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034884	Zm00008a034883	5.1071	1.7567	0.2396	0.9725	0.0687	4.0593	6.5117
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034886	Sb10g026460.1	4.6469	1.7567	0.2087	0.8385	0.0567	4.0171	6.3327
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034886	Zm00008a034883	4.7715	1.7567	0.2166	0.8729	0.0595	4.0297	6.3857
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034886	Zm00008a034884	3.7577	1.7567	0.2689	0.7329	0.0507	2.7258	1.0693
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034873	Sb10g026460.1	35.8158	1.7567	0.0071	0.6994	0.0439	99.0000	1.0693
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034873	Zm00008a034883	37.9960	1.7567	0.0072	0.7157	0.0451	99.0000	1.0693
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034873	Zm00008a034884	4.4123	1.7567	0.1748	0.7058	0.0476	4.0373	6.4177
Anc_Cluster_3403	Sb10g026460.1,Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	Zm00008a034873	Zm00008a034886	4.1162	1.7567	0.1551	0.6220	0.0419	4.0099	6.3028
Anc_Cluster_3404	Sb10g006230.1,Zm00008a033488,Zm00008a033487	Zm00008a033488	Sb10g006230.1	1.4513	0.9103	0.2585	0.2975	0.0472	1.1508	3.5130
Anc_Cluster_3404	Sb10g006230.1,Zm00008a033488,Zm00008a033487	Zm00008a033487	Sb10g006230.1	3.9323	0.9103	0.5270	1.0584	0.1817	2.0084	1.1314
Anc_Cluster_3404	Sb10g006230.1,Zm00008a033488,Zm00008a033487	Zm00008a033487	Zm00008a033488	3.6507	0.9103	0.9073	1.1826	0.2175	1.3035	0.4068
Anc_Cluster_3405	Sb10g026544.1,Zm00008a034890,Zm00008a034891	Zm00008a034890	Sb10g026544.1	0.2397	1.9128	0.0834	0.0270	0.0128	0.3231	0.1168
Anc_Cluster_3405	Sb10g026544.1,Zm00008a034890,Zm00008a034891	Zm00008a034891	Sb10g026544.1	3.6288	1.9128	0.3672	0.9548	0.1394	2.6004	2.5232
Anc_Cluster_3405	Sb10g026544.1,Zm00008a034890,Zm00008a034891	Zm00008a034891	Zm00008a034890	3.5662	1.9128	0.3620	0.9371	0.1338	2.5886	2.5044
Anc_Cluster_3408	Sb10g027010.1,Zm00008a034923,Zm00008a034924	Zm00008a034923	Sb10g027010.1	5.3658	4.6000	2.0489	1.9968	2.4585	0.9746	1.3486
Anc_Cluster_3408	Sb10g027010.1,Zm00008a034923,Zm00008a034924	Zm00008a034924	Sb10g027010.1	174.0696	4.6000	59.7315	99.0000	2.4585	0.1501	0.2227
Anc_Cluster_3408	Sb10g027010.1,Zm00008a034923,Zm00008a034924	Zm00008a034924	Zm00008a034923	201.6620	4.6000	58.4265	99.0000	2.4585	0.3831	0.4988
Anc_Cluster_3409	Sb10g027000.1,Zm00008a034925,Zm00008a034926	Zm00008a034925	Sb10g027000.1	2.8022	2.6799	0.2772	0.6916	0.0935	2.4947	2.3609
Anc_Cluster_3409	Sb10g027000.1,Zm00008a034925,Zm00008a034926	Zm00008a034926	Sb10g027000.1	0.2334	2.6799	0.1165	0.0399	0.0152	0.3423	0.1432
Anc_Cluster_3409	Sb10g027000.1,Zm00008a034925,Zm00008a034926	Zm00008a034926	Zm00008a034925	2.9356	2.6799	0.2997	0.7460	0.1009	2.4889	2.3523
Anc_Cluster_3412	Sb01g028610.1,Zm00008a034972,Zm00008a034970	Zm00008a034972	Sb01g028610.1	29.8527	1.9560	0.0040	0.3948	0.0264	99.0000	0.0000
Anc_Cluster_3412	Sb01g028610.1,Zm00008a034972,Zm00008a034970	Zm00008a034970	Sb01g028610.1	0.2857	1.9560	0.0823	0.0423	0.0072	0.5141	0.1378
Anc_Cluster_3412	Sb01g028610.1,Zm00008a034972,Zm00008a034970	Zm00008a034970	Zm00008a034972	31.6518	1.9560	0.0040	0.3974	0.0266	99.0000	0.1378
Anc_Cluster_3413	Sb10g006030.1,Zm00008a033509,Zm00008a033508	Zm00008a033509	Sb10g006030.1	0.6138	2.2857	0.2274	0.1190	0.0137	0.5233	0.0774
Anc_Cluster_3413	Sb10g006030.1,Zm00008a033509,Zm00008a033508	Zm00008a033508	Sb10g006030.1	0.5769	2.2857	0.2310	0.1121	0.0132	0.4853	0.0715
Anc_Cluster_3413	Sb10g006030.1,Zm00008a033509,Zm00008a033508	Zm00008a033508	Zm00008a033509	0.0499	2.2857	0.2714	0.0105	0.0038	0.0387	0.0143
Anc_Cluster_3414	Sb01g028740.1,Zm00008a034984,Zm00008a034983	Zm00008a034984	Sb01g028740.1	4.7672	2.5959	0.4653	1.2173	0.1166	2.6162	2.2368
Anc_Cluster_3414	Sb01g028740.1,Zm00008a034984,Zm00008a034983	Zm00008a034983	Sb01g028740.1	0.2301	2.5959	0.3338	0.0508	0.0100	0.1522	0.0318
Anc_Cluster_3414	Sb01g028740.1,Zm00008a034984,Zm00008a034983	Zm00008a034983	Zm00008a034984	5.0249	2.5959	0.4188	1.2224	0.1152	2.9190	4.3235
Anc_Cluster_3415	Sb01g028950.1,Zm00008a034991,Zm00008a034990	Zm00008a034991	Sb01g028950.1	0.0608	2.3212	0.1726	0.0089	0.0063	0.0518	0.0265
Anc_Cluster_3415	Sb01g028950.1,Zm00008a034991,Zm00008a034990	Zm00008a034990	Sb01g028950.1	2.8841	2.3212	0.3680	0.6539	0.0801	1.7769	1.3327
Anc_Cluster_3415	Sb01g028950.1,Zm00008a034991,Zm00008a034990	Zm00008a034990	Zm00008a034991	2.9523	2.3212	0.3605	0.6592	0.0809	1.8287	1.1321
Anc_Cluster_3416	Sb01g028940.1,Zm00008a034993,Zm00008a034992	Zm00008a034993	Sb01g028940.1	3.9960	1.1100	1.8853	1.5386	0.5881	0.8161	0.5145
Anc_Cluster_3416	Sb01g028940.1,Zm00008a034993,Zm00008a034992	Zm00008a034992	Sb01g028940.1	5.7902	1.1100	0.3371	1.3558	0.6838	4.0214	26.4575
Anc_Cluster_3416	Sb01g028940.1,Zm00008a034993,Zm00008a034992	Zm00008a034992	Zm00008a034993	3.5241	1.1100	0.5448	1.0056	0.3188	1.8456	2.9419
Anc_Cluster_3417	Sb01g029180.1,Zm00008a035019,Zm00008a035020	Zm00008a035019	Sb01g029180.1	0.1857	1.6895	1.0461	0.0626	0.0259	0.0598	0.0430
Anc_Cluster_3417	Sb01g029180.1,Zm00008a035019,Zm00008a035020	Zm00008a035020	Sb01g029180.1	3.8909	1.6895	0.6284	1.1268	0.2235	1.7930	0.8665
Anc_Cluster_3417	Sb01g029180.1,Zm00008a035019,Zm00008a035020	Zm00008a035020	Zm00008a035019	4.2071	1.6895	0.4118	1.0157	0.2079	2.4665	4.0753
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035027	Sb01g029300.1	5.5261	1.5742	1.4718	2.0306	0.3631	1.3797	0.2855
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035028	Sb01g029300.1	0.2243	1.5742	0.1241	0.0252	0.0084	0.2030	0.0455
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035028	Zm00008a035027	5.8248	1.5742	1.5788	2.1750	0.4373	1.3776	0.2841
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035022	Sb01g029300.1	3.7783	1.5742	0.2492	0.8322	0.0759	3.3396	4.0582
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035022	Zm00008a035027	3.9883	1.5742	0.2410	0.8271	0.0751	3.4324	4.3116
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035022	Zm00008a035028	3.9537	1.5742	0.2547	0.8620	0.0794	3.3840	4.1773
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035023	Sb01g029300.1	3.9178	1.5742	0.2392	0.8168	0.0745	3.4146	4.2618
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035023	Zm00008a035027	4.2910	1.5742	0.2509	0.8780	0.0819	3.4991	4.5038
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035023	Zm00008a035028	4.0941	1.5742	0.2448	0.8458	0.0779	3.4555	4.3771
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035023	Zm00008a035022	0.9352	1.5742	0.0747	0.1591	0.0201	2.1289	1.5347
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035024	Sb01g029300.1	4.1080	1.5742	0.2612	0.8925	0.0837	3.4170	4.2684
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035024	Zm00008a035027	4.2550	1.5742	0.2464	0.8624	0.0804	3.4994	4.5048
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035024	Zm00008a035028	4.2923	1.5742	0.2682	0.9270	0.0878	3.4566	4.3804
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035024	Zm00008a035022	0.8297	1.5742	0.0963	0.1602	0.0202	1.6624	0.6979
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035024	Zm00008a035023	0.5570	1.5742	0.0281	0.0429	0.0099	1.5257	0.6338
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035030	Sb01g029300.1	4.3120	1.5742	0.2816	0.9652	0.0918	3.4281	4.2994
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035030	Zm00008a035027	4.3733	1.5742	0.2563	0.8997	0.0839	3.5099	4.5359
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035030	Zm00008a035028	4.4788	1.5742	0.2867	0.9938	0.0957	3.4668	4.4096
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035030	Zm00008a035022	1.3537	1.5742	0.0902	0.2500	0.0266	2.7711	2.8116
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035030	Zm00008a035023	1.4443	1.5742	0.0948	0.2486	0.0267	2.6214	5.1273
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035030	Zm00008a035024	1.1377	1.5742	0.1439	0.2392	0.0261	1.6628	0.6474
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035026	Sb01g029300.1	4.0904	1.5742	0.2702	0.9152	0.0845	3.3866	4.1844
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035026	Zm00008a035027	4.1460	1.5742	0.2394	0.8341	0.0767	3.4846	4.4614
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035026	Zm00008a035028	4.3115	1.5742	0.2810	0.9637	0.0903	3.4293	4.3030
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035026	Zm00008a035022	1.1203	1.5742	0.0718	0.1934	0.0225	2.6936	2.6764
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035026	Zm00008a035023	1.0220	1.5742	0.1302	0.2128	0.0242	1.6337	0.6190
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035026	Zm00008a035024	1.3367	1.5742	0.0714	0.2046	0.0236	2.8655	2.9865
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035026	Zm00008a035030	1.4337	1.5742	0.0813	0.2340	0.0257	2.8792	3.0128
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Sb01g029300.1	4.0560	1.5742	0.2662	0.9014	0.0842	3.3864	4.1839
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Zm00008a035027	4.0384	1.5742	0.2315	0.8039	0.0737	3.4719	4.4244
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Zm00008a035028	4.2575	1.5742	0.2750	0.9426	0.0888	3.4281	4.2996
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Zm00008a035022	1.1799	1.5742	0.0853	0.2266	0.0248	2.6573	2.6155
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Zm00008a035023	1.3143	1.5742	0.0746	0.2112	0.0241	2.8319	2.9229
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Zm00008a035024	1.2780	1.5742	0.0702	0.1988	0.0232	2.8300	2.9194
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Zm00008a035030	1.4168	1.5742	0.0842	0.2401	0.0260	2.8518	2.9604
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035032	Zm00008a035026	0.7708	1.5742	0.1618	0.1810	0.0218	1.1185	0.3511
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Sb01g029300.1	4.1197	1.5742	0.2635	0.8998	0.0836	3.4145	4.2615
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035027	4.2167	1.5742	0.2411	0.8441	0.0779	3.5011	4.5099
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035028	4.2944	1.5742	0.2690	0.9296	0.0874	3.4551	4.3759
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035022	1.1356	1.5742	0.0700	0.1902	0.0223	2.7188	2.7196
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035023	1.3350	1.5742	0.0749	0.2075	0.0238	2.7696	2.6042
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035024	1.3972	1.5742	0.0756	0.2182	0.0245	2.8844	3.0228
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035030	1.3351	1.5742	0.0815	0.2150	0.0244	2.6371	2.1651
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035026	1.1816	1.5742	0.0572	0.1620	0.0205	2.8336	2.9262
Anc_Cluster_3418	Sb01g029300.1,Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	Zm00008a035029	Zm00008a035032	1.2393	1.5742	0.0696	0.1952	0.0228	2.8048	2.8727
Anc_Cluster_3419	Sb01g029350.1,Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	Zm00008a035035	Sb01g029350.1	37.9239	2.9889	0.0100	0.9947	0.5077	99.0000	0.0000
Anc_Cluster_3419	Sb01g029350.1,Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	Zm00008a035033	Sb01g029350.1	6.2502	2.9889	1.8653	2.2678	4.3791	1.2158	1.5483
Anc_Cluster_3419	Sb01g029350.1,Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	Zm00008a035033	Zm00008a035035	2.8790	2.9889	1.0828	0.9734	0.4778	0.8990	0.9094
Anc_Cluster_3419	Sb01g029350.1,Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	Zm00008a035036	Sb01g029350.1	38.2545	2.9889	0.0167	1.6488	1.1728	99.0000	0.9094
Anc_Cluster_3419	Sb01g029350.1,Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	Zm00008a035036	Zm00008a035035	7.7789	2.9889	1.1168	2.6480	4.0010	2.3710	9.3329
Anc_Cluster_3419	Sb01g029350.1,Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	Zm00008a035036	Zm00008a035033	4.5790	2.9889	0.5238	1.2935	0.8908	2.4696	11.2425
Anc_Cluster_3419	Sb01g029350.1,Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	Zm00008a035034	Sb01g029350.1	3.0380	2.9889	1.3557	1.0562	0.6527	0.7791	0.8401
