Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021698	Zm00001d021699	0.8133	3.8374	0.4581	0.1925	0.1999	0.4201	0.4639
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021698	Zm00001d021683	0.9457	3.8374	0.3995	0.2315	0.3947	0.5795	0.7220
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021689	15.6979	3.8374	0.0051	0.5091	0.3251	99.0000	0.7220
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021682	2.4782	3.8374	1.8421	0.9164	1.3223	0.4975	0.6702
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021688	2.6994	3.8374	0.3009	0.5768	0.5383	1.9174	4.0424
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021686	1.6189	3.8374	7.5164	0.6044	0.4822	0.0804	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021696	17.1670	3.8374	0.0032	0.3191	0.2988	99.0000	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021684	17.1670	3.8374	0.0032	0.3191	0.2988	99.0000	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021699	3.9540	3.8374	1.0795	1.3452	2.4942	1.2461	1.6369
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021683	10.0504	3.8374	0.0028	0.2738	0.2051	99.0000	1.6369
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021680	Zm00001d021698	2.6694	3.8374	0.3173	0.5842	0.5485	1.8412	3.6555
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021689	4.8384	3.8374	0.0029	0.2901	0.2393	99.0000	3.6555
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021682	19.5856	3.8374	0.0035	0.3504	0.3726	99.0000	3.6555
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021688	26.2911	3.8374	0.0031	0.3105	0.2506	99.0000	3.6555
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021686	-0.0000	3.8374	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021696	7.6881	3.8374	0.0044	0.4399	0.4768	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021684	7.6881	3.8374	0.0044	0.4399	0.4768	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021699	23.8435	3.8374	0.0015	0.1488	0.1771	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021683	4.7592	3.8374	0.0043	0.4246	0.3264	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021698	1.3428	3.8374	0.6859	0.4028	0.3432	0.5872	0.7267
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021692	Zm00001d021680	1.6189	3.8374	7.5164	0.6044	0.4822	0.0804	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021689	4.8384	3.8374	0.0029	0.2901	0.2393	99.0000	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021682	19.5856	3.8374	0.0035	0.3504	0.3726	99.0000	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021688	26.2911	3.8374	0.0031	0.3105	0.2506	99.0000	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021686	-0.0000	3.8374	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021696	7.6881	3.8374	0.0044	0.4399	0.4768	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021684	7.6881	3.8374	0.0044	0.4399	0.4768	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021699	23.8435	3.8374	0.0015	0.1488	0.1771	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021683	4.7592	3.8374	0.0043	0.4246	0.3264	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021698	1.3428	3.8374	0.6859	0.4028	0.3432	0.5872	0.7267
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021680	1.6189	3.8374	7.5164	0.6044	0.4822	0.0804	0.2800
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021693	Zm00001d021692	-0.0000	3.8374	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021689	13.7872	3.8374	0.0096	0.9495	0.6007	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021682	1.5472	3.8374	3.9340	0.5734	0.4184	0.1458	0.3736
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021688	1.5701	3.8374	0.2683	0.3514	0.2835	1.3097	2.1906
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021686	1.3472	3.8374	99.0000	0.4717	0.3056	-0.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021696	22.5801	3.8374	0.0030	0.3014	0.2390	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021684	22.5801	3.8374	0.0030	0.3014	0.2390	99.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021699	1.5752	3.8374	630.9154	0.5907	0.4736	0.0009	0.0306
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021683	21.0838	3.8374	0.0013	0.1301	0.1333	99.0000	0.0306
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021698	2.5783	3.8374	0.3434	0.5069	0.4443	1.4759	2.7772
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021680	27.6789	3.8374	0.0108	1.0656	1.8974	99.0000	2.7772
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021692	1.3472	3.8374	99.0000	0.4717	0.3056	-0.0000	0.0000
Cluster_1831	Zm00001d021689,Zm00001d021682,Zm00001d021688,Zm00001d021686,Zm00001d021696,Zm00001d021684,Zm00001d021699,Zm00001d021683,Zm00001d021698,Zm00001d021680,Zm00001d021692,Zm00001d021693,Zm00001d021679	Zm00001d021679	Zm00001d021693	1.3472	3.8374	99.0000	0.4717	0.3056	-0.0000	0.0000
Cluster_1832	Zm00001d021697,Zm00001d021695,Zm00001d021690	Zm00001d021695	Zm00001d021697	1.1288	1.9485	0.1420	0.2015	0.0132	1.4193	0.4733
Cluster_1832	Zm00001d021697,Zm00001d021695,Zm00001d021690	Zm00001d021690	Zm00001d021697	1.1097	1.9485	0.1437	0.1905	0.0129	1.3261	0.3038
Cluster_1832	Zm00001d021697,Zm00001d021695,Zm00001d021690	Zm00001d021690	Zm00001d021695	1.4970	1.9485	0.1317	0.2606	0.0154	1.9780	1.5445
Cluster_1833	Zm00001d021706,Zm00001d021707	Zm00001d021707	Zm00001d021706	1.4003	1.0822	0.0395	0.0860	0.0170	2.1770	0.9712
Cluster_1834	Zm00001d021729,Zm00001d021727,Zm00001d021726,Zm00001d021737	Zm00001d021727	Zm00001d021729	3.6191	1.5060	0.0750	0.3458	0.0165	4.6103	9.3810
Cluster_1834	Zm00001d021729,Zm00001d021727,Zm00001d021726,Zm00001d021737	Zm00001d021726	Zm00001d021729	4.1099	1.5060	0.1133	0.5240	0.0228	4.6265	9.4825
Cluster_1834	Zm00001d021729,Zm00001d021727,Zm00001d021726,Zm00001d021737	Zm00001d021726	Zm00001d021727	2.8544	1.5060	0.1062	0.4544	0.0194	4.2801	7.5362
Cluster_1834	Zm00001d021729,Zm00001d021727,Zm00001d021726,Zm00001d021737	Zm00001d021737	Zm00001d021729	3.4382	1.5060	0.3377	0.7735	0.0338	2.2908	0.4016
Cluster_1834	Zm00001d021729,Zm00001d021727,Zm00001d021726,Zm00001d021737	Zm00001d021737	Zm00001d021727	4.5885	1.5060	0.1630	0.7514	0.0317	4.6098	9.3780
Cluster_1834	Zm00001d021729,Zm00001d021727,Zm00001d021726,Zm00001d021737	Zm00001d021737	Zm00001d021726	4.3715	1.5060	0.1371	0.6341	0.0269	4.6264	9.4816
Cluster_1835	Zm00001d021731,Zm00001d021732,Zm00001d021736	Zm00001d021732	Zm00001d021731	1.7295	3.0878	0.1659	0.2849	0.0148	1.7177	0.2168
Cluster_1835	Zm00001d021731,Zm00001d021732,Zm00001d021736	Zm00001d021736	Zm00001d021731	2.0772	3.0878	0.1715	0.3096	0.0162	1.8049	0.4824
Cluster_1835	Zm00001d021731,Zm00001d021732,Zm00001d021736	Zm00001d021736	Zm00001d021732	1.9589	3.0878	0.1616	0.3067	0.0157	1.8982	0.2631
Cluster_1836	Zm00001d021734,Zm00001d021733	Zm00001d021733	Zm00001d021734	0.0550	4.6000	0.5573	0.0148	0.0074	0.0266	0.0154
Cluster_1837	Zm00001d021740,Zm00001d021744	Zm00001d021744	Zm00001d021740	2.0627	2.1751	0.2968	0.4450	0.0295	1.4993	0.3574
Cluster_1838	Zm00001d021752,Zm00001d021753,Zm00001d021747	Zm00001d021753	Zm00001d021752	1.8964	2.2370	0.1540	0.2531	0.0203	1.6435	0.4318
Cluster_1838	Zm00001d021752,Zm00001d021753,Zm00001d021747	Zm00001d021747	Zm00001d021752	2.0144	2.2370	0.1705	0.3054	0.0227	1.7912	0.6614
Cluster_1838	Zm00001d021752,Zm00001d021753,Zm00001d021747	Zm00001d021747	Zm00001d021753	2.2781	2.2370	0.1502	0.3076	0.0232	2.0476	0.4152
Cluster_1839	Zm00001d021757,Zm00001d021755	Zm00001d021755	Zm00001d021757	0.7174	3.2400	0.2053	0.1369	0.0117	0.6669	0.0854
Cluster_1840	Zm00001d021824,Zm00001d021825	Zm00001d021825	Zm00001d021824	3.9212	1.0061	0.7423	1.1894	0.1288	1.6023	0.3693
Cluster_1841	Zm00001d021826,Zm00001d021824	Zm00001d021824	Zm00001d021826	3.6165	0.8706	0.3814	0.8867	0.0620	2.3248	0.6743
Cluster_1842	Zm00001d019098,Zm00001d019096	Zm00001d019096	Zm00001d019098	0.3472	1.8020	0.3077	0.0844	0.0108	0.2743	0.0501
Cluster_1843	Zm00001d021867,Zm00001d021864	Zm00001d021864	Zm00001d021867	0.0493	1.3674	0.1166	0.0066	0.0025	0.0569	0.0154
Cluster_1844	Zm00001d021868,Zm00001d021866	Zm00001d021866	Zm00001d021868	0.0403	7.4705	0.2548	0.0080	0.0033	0.0314	0.0120
Cluster_1845	Zm00001d021887,Zm00001d021886	Zm00001d021886	Zm00001d021887	0.9754	3.0974	0.5829	0.2796	0.0502	0.4796	0.1458
Cluster_1846	Zm00001d021896,Zm00001d021897	Zm00001d021897	Zm00001d021896	2.5943	1.9765	0.0908	0.3094	0.0162	3.4071	2.1605
Cluster_1847	Zm00001d018648,Zm00001d018650,Zm00001d018649,Zm00001d018652	Zm00001d018650	Zm00001d018648	0.6677	2.2471	0.1593	0.1348	0.0119	0.8462	0.1628
Cluster_1847	Zm00001d018648,Zm00001d018650,Zm00001d018649,Zm00001d018652	Zm00001d018649	Zm00001d018648	0.8848	2.2471	0.2110	0.1943	0.0148	0.9209	0.1828
Cluster_1847	Zm00001d018648,Zm00001d018650,Zm00001d018649,Zm00001d018652	Zm00001d018649	Zm00001d018650	0.4742	2.2471	0.2358	0.1105	0.0107	0.4686	0.0831
Cluster_1847	Zm00001d018648,Zm00001d018650,Zm00001d018649,Zm00001d018652	Zm00001d018652	Zm00001d018648	0.6598	2.2471	0.1984	0.1437	0.0124	0.7242	0.1366
Cluster_1847	Zm00001d018648,Zm00001d018650,Zm00001d018649,Zm00001d018652	Zm00001d018652	Zm00001d018650	0.5943	2.2471	0.2093	0.1344	0.0119	0.6423	0.1250
Cluster_1847	Zm00001d018648,Zm00001d018650,Zm00001d018649,Zm00001d018652	Zm00001d018652	Zm00001d018649	0.8189	2.2471	0.2079	0.1779	0.0141	0.8554	0.1675
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021938	Zm00001d021943	3.7028	2.2745	0.1539	0.6212	0.0362	4.0368	6.4157
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021935	Zm00001d021943	3.3858	2.2745	0.1545	0.6077	0.0349	3.9344	5.9963
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021935	Zm00001d021938	0.9234	2.2745	0.0855	0.1261	0.0117	1.4750	0.2676
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021936	Zm00001d021943	3.9035	2.2745	0.1569	0.6412	0.0376	4.0858	6.6268
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021936	Zm00001d021938	0.4015	2.2745	0.1368	0.0648	0.0083	0.4734	0.0737
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021936	Zm00001d021935	0.9511	2.2745	0.0847	0.1226	0.0116	1.4478	0.2705
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021942	Zm00001d021943	3.5132	2.2745	0.1461	0.5848	0.0341	4.0027	6.2730
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021942	Zm00001d021938	1.0479	2.2745	0.0803	0.1288	0.0120	1.6042	0.3257
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021942	Zm00001d021935	1.2670	2.2745	0.0489	0.1221	0.0115	2.4962	1.0080
Cluster_1848	Zm00001d021943,Zm00001d021938,Zm00001d021935,Zm00001d021936,Zm00001d021942	Zm00001d021942	Zm00001d021936	1.2193	2.2745	0.0730	0.1332	0.0123	1.8258	0.6244
Cluster_1849	Zm00001d021990,Zm00001d021992	Zm00001d021992	Zm00001d021990	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_1850	Zm00001d021993,Zm00001d021991	Zm00001d021991	Zm00001d021993	0.0062	4.6000	0.4497	0.0015	0.0015	0.0033	0.0033
Cluster_1851	Zm00001d022035,Zm00001d022036	Zm00001d022036	Zm00001d022035	0.1894	1.8362	0.3623	0.0481	0.0081	0.1328	0.0310
Cluster_1852	Zm00001d022053,Zm00001d022055,Zm00001d022057	Zm00001d022055	Zm00001d022053	0.7012	2.7218	0.2652	0.1270	0.0274	0.4788	0.1025
Cluster_1852	Zm00001d022053,Zm00001d022055,Zm00001d022057	Zm00001d022057	Zm00001d022053	1.3534	2.7218	0.7089	0.4029	0.0572	0.5683	0.1170
Cluster_1852	Zm00001d022053,Zm00001d022055,Zm00001d022057	Zm00001d022057	Zm00001d022055	1.6594	2.7218	0.5298	0.4488	0.0602	0.8470	0.1845
Cluster_1853	Zm00001d022081,Zm00001d022082	Zm00001d022082	Zm00001d022081	2.2087	1.0468	0.0610	0.2380	0.0163	3.9026	5.8718
Cluster_1854	Zm00001d022089,Zm00001d022090	Zm00001d022090	Zm00001d022089	2.0586	1.8586	0.2833	0.4152	0.0627	1.4656	0.8283
Cluster_1855	Zm00001d022120,Zm00001d022117	Zm00001d022117	Zm00001d022120	0.0982	2.3079	0.4035	0.0251	0.0069	0.0622	0.0216
Cluster_1856	Zm00001d022122,Zm00001d022119	Zm00001d022119	Zm00001d022122	0.5466	0.8556	0.7856	0.1721	0.0168	0.2190	0.0372
Cluster_1857	Zm00001d019108,Zm00001d019114	Zm00001d019114	Zm00001d019108	0.0379	2.8111	0.2669	0.0073	0.0030	0.0274	0.0098
Cluster_1858	Zm00001d022193,Zm00001d022192	Zm00001d022192	Zm00001d022193	1.0690	1.7877	0.1397	0.1854	0.0159	1.3265	0.3651
Cluster_1859	Zm00001d022216,Zm00001d022221	Zm00001d022221	Zm00001d022216	0.0039	4.6000	0.0000	-0.0000	0.0000	0.0042	0.0030
Cluster_1860	Zm00001d022217,Zm00001d022222	Zm00001d022222	Zm00001d022217	0.2970	1.3560	0.7075	0.0892	0.0130	0.1261	0.0262
Cluster_1861	Zm00001d022218,Zm00001d022223	Zm00001d022223	Zm00001d022218	0.3155	1.2414	0.6666	0.0967	0.0202	0.1450	0.0563
Cluster_1862	Zm00001d022267,Zm00001d022268,Zm00001d022269	Zm00001d022268	Zm00001d022267	3.2955	1.6740	0.3769	0.7673	0.0754	2.0359	1.8200
Cluster_1862	Zm00001d022267,Zm00001d022268,Zm00001d022269	Zm00001d022269	Zm00001d022267	4.2201	1.6740	0.4049	1.0111	0.1043	2.4974	1.1273
Cluster_1862	Zm00001d022267,Zm00001d022268,Zm00001d022269	Zm00001d022269	Zm00001d022268	0.3304	1.6740	0.5773	0.0923	0.0173	0.1599	0.0396
Cluster_1863	Zm00001d022271,Zm00001d022270	Zm00001d022270	Zm00001d022271	1.6049	2.0288	0.1921	0.3223	0.0322	1.6778	0.4853
Cluster_1864	Zm00001d018593,Zm00001d018594	Zm00001d018594	Zm00001d018593	0.8849	1.4834	0.9573	0.2922	0.0879	0.3052	0.1822
Cluster_1865	Zm00001d022290,Zm00001d022284,Zm00001d022281,Zm00001d022282,Zm00001d022283,Zm00001d022280,Zm00001d022279,Zm00001d022289	Zm00001d022284	Zm00001d022290	2.1528	1.9838	0.0855	0.2913	0.0220	3.4082	3.5930
Cluster_1865	Zm00001d022290,Zm00001d022284,Zm00001d022281,Zm00001d022282,Zm00001d022283,Zm00001d022280,Zm00001d022279,Zm00001d022289	Zm00001d022281	Zm00001d022290	1.8528	1.9838	0.1100	0.2911	0.0220	2.6474	1.3165
Cluster_1865	Zm00001d022290,Zm00001d022284,Zm00001d022281,Zm00001d022282,Zm00001d022283,Zm00001d022280,Zm00001d022279,Zm00001d022289	Zm00001d022281	Zm00001d022284	0.0513	1.9838	0.1662	0.0107	0.0036	0.0645	0.0248
Cluster_1865	Zm00001d022290,Zm00001d022284,Zm00001d022281,Zm00001d022282,Zm00001d022283,Zm00001d022280,Zm00001d022279,Zm00001d022289	Zm00001d022282	Zm00001d022290	1.8277	1.9838	0.1005	0.2631	0.0207	2.6185	1.2311
