GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00001d041776,Zm00001d041777	3755,3544	12,12	NA	NA	12,12	NA	3755,3544	NA
Zm00001d041806,Zm00001d041808	5169,4760	9,4	Zm00001d041806,Zm00001d041808	9,4	NA	5169,4760	NA	DHH00002B73v403234,DHH00002B73v406346,DHH00002B73v404703,RLX05818B73v400001,DHH00002B73v402202,DHH00002B73v401858,RLG00005B73v404188,RLX01112B73v400004,DHH00002B73v404417,DHH00002B73v404382,RLG00018B73v400585,DHH00002B73v409650,RLC00041B73v400213,DHH00003B73v404645,DHH00002B73v409872,DHH00002B73v409874,DHH00002B73v403850,RLX11433B73v400001,RLX17489B73v400001,RLG00021B73v400512,RLG00106B73v400028,DHH00002B73v403976,DHH00002B73v402032,RLX01550B73v400003,RLX24628B73v400001,RLX17256B73v400001,RLC00004B73v411998,RLG00001B73v416074,RLX18959B73v400001,RLX11820B73v400001,DHH00002B73v402218,RLG00001B73v415308,RLX12547B73v400001,DHH00002B73v407825,DHH00002B73v403574,DHH00002B73v407124,DHH00056B73v400004,DHH00002B73v408150,RLC16879B73v400001,RLC00002B73v415229,DHH00002B73v402699,RLC04362B73v400001,RLX21819B73v400001,RLG00001B73v415261,DHH00001B73v410485,RLC00179B73v400020,DHH00002B73v406230,DHH00004B73v402581,RLX08769B73v400001,DHH00002B73v407630,RLC00025B73v400038,RLC00254B73v400012,DHH00002B73v408139,DHH00002B73v409630,DHH00002B73v405640,DHH00008B73v401102,RLC00485B73v400001,DHH00005B73v400748,RLX17817B73v400001,RLG00438B73v400006,DHH00002B73v410193,RLG00003B73v412906,RLG00043B73v400129,DHH00002B73v405570,RLG00215B73v400013,RLG00001B73v416092,DHH00002B73v404757,RLC00002B73v414873,DHH00002B73v405732,RLX05543B73v400001,DHH00002B73v406098,RLX09981B73v400001,RLC00002B73v415244,RLC00256B73v400014,DHH00002B73v402735,RLX17512B73v400001,DHH00002B73v402324,DHH00002B73v407245,DHH00002B73v409833,DHH00002B73v405748,RLX09762B73v400001,DHH00002B73v402176,RLG00003B73v412808,DHH00002B73v400469,DHH00002B73v408806,DHH00002B73v407272,RLC00002B73v415246,RLX15423B73v400001,DHH00002B73v401883,RLX15623B73v400001,DHH00003B73v400333,DHH00002B73v408034,RLC00002B73v415260,DHH00002B73v400709,RLX00088B73v400032,RLX15191B73v400001,DHH00002B73v404167,RLG00073B73v400031,DHH00002B73v406763,DHH00002B73v407077,DHH00002B73v406605,RLG17520B73v400001,RLG01471B73v400003,RLG00007B73v403255,DHH00002B73v408377,RLX09953B73v400001,DHH00002B73v406208,RLX19644B73v400001,RLG00005B73v404202,RLX20428B73v400001,DHH00002B73v405261,RLC00002B73v415339,DHH00002B73v403204,DHH00002B73v404644,DHH00002B73v407217,DHH00002B73v403522,RLG18925B73v400001,RLC04445B73v400002,RLC00041B73v400208,RLX21848B73v400001,RLC00004B73v412030,DHH00002B73v409571,DHH00347B73v400001,RLC00004B73v411986,RLX16298B73v400001
Zm00001d041810,Zm00001d041811	524,608	2,2	NA	NA	2,2	NA	524,608	NA
Zm00001d041836,Zm00001d041842	1541,1761	4,3	NA	NA	4,3	NA	1541,1761	NA
Zm00001d041904,Zm00001d041907	308,305	1,1	NA	NA	1,1	NA	308,305	NA
Zm00001d041927,Zm00001d041929	966,614	1,1	NA	NA	1,1	NA	966,614	NA
Zm00001d041984,Zm00001d041985,Zm00001d041987	1427,1447,1618	2,2,2	NA	NA	2,2,2	NA	1427,1447,1618	NA
Zm00001d041996,Zm00001d041997	3634,3748	9,9	NA	NA	9,9	NA	3634,3748	NA
Zm00001d042019,Zm00001d042022	1710,1359	2,2	NA	NA	2,2	NA	1710,1359	NA
Zm00001d042095,Zm00001d042096,Zm00001d042098,Zm00001d042099,Zm00001d042102,Zm00001d042104	1010,707,1045,908,941,1059	2,1,2,2,2,2	NA	NA	2,1,2,2,2,2	NA	1010,707,1045,908,941,1059	NA
Zm00001d042107,Zm00001d042108	1485,578	2,1	NA	NA	2,1	NA	1485,578	NA
Zm00001d042122,Zm00001d042123,Zm00001d042125	1058,2417,7514	1,3,3	Zm00001d042125	3	1,3	7514	1058,2417	DHH00002B73v402232
Zm00001d042128,Zm00001d042130	9424,4138	15,12	NA	NA	15,12	NA	9424,4138	NA
Zm00001d042134,Zm00001d042135	5074,9055	8,6	Zm00001d042134	8	6	5074	9055	RLG11683B73v400001
Zm00001d042138,Zm00001d042140,Zm00001d042141,Zm00001d042143	914,2064,3001,1376	1,2,2,2	NA	NA	1,2,2,2	NA	914,2064,3001,1376	NA
Zm00001d042157,Zm00001d042158	2535,6386	3,6	Zm00001d042158	6	3	6386	2535	RLX20408B73v400001
Zm00001d042160,Zm00001d042163	1994,1925	3,5	NA	NA	3,5	NA	1994,1925	NA
Zm00001d042169,Zm00001d042173	539,380	1,1	NA	NA	1,1	NA	539,380	NA
Zm00001d042172,Zm00001d042175,Zm00001d042178	4157,3336,1006	2,2,2	Zm00001d042172	2	2,2	4157	3336,1006	RLG17331B73v400001
Zm00001d042196,Zm00001d042197	539,500	1,1	NA	NA	1,1	NA	539,500	NA
Zm00001d042204,Zm00001d042207,Zm00001d042209,Zm00001d042210	299,17248,1105,1257	1,5,2,3	Zm00001d042207	5	1,2,3	17248	299,1105,1257	RLG00003B73v412193,RLC00015B73v400558,DHH00004B73v402768,RLG00114B73v400006,RLC00002B73v411219,RLG00003B73v405488,RLG01444B73v400003,RLG00003B73v403187,RLG00003B73v409524,RLG00003B73v408334,RLG00003B73v401447,RLC00022B73v400457,RLG00003B73v407694,RLX20498B73v400001,RLG00001B73v413256,RLG00003B73v411452,RLG00003B73v403034,RLX23943B73v400001,RLG00003B73v406220,RLG00003B73v400499,RLG00012B73v400026,RLG00003B73v400821,RLG00024B73v400302,RLC00002B73v414494,RLG00003B73v405238,RLG00003B73v402540,RLG00003B73v402469,RLG00006B73v403590,RLG00003B73v403411,RLG00003B73v400928,RLG00003B73v402977,RLG00010B73v400888,RLC00002B73v413444,DHH00002B73v406594,RLC00765B73v400004,RLX18914B73v400001,RLG00003B73v407379,RLG00003B73v403300,RLG00003B73v405638,RLC01387B73v400001,RLG00003B73v407443,RLC00986B73v400005,RLG00003B73v400550,RLG00003B73v411248,DHH01380B73v400001
Zm00001d042226,Zm00001d042229,Zm00001d042231	546,896,621	2,2,2	NA	NA	2,2,2	NA	546,896,621	NA
Zm00001d042237,Zm00001d042239	932,659	2,1	NA	NA	2,1	NA	932,659	NA
Zm00001d042274,Zm00001d042275	2832,5342	6,6	NA	NA	6,6	NA	2832,5342	NA
Zm00001d042276,Zm00001d042279,Zm00001d042281	2247,3200,3163	4,4,2	NA	NA	4,4,2	NA	2247,3200,3163	NA
Zm00001d042315,Zm00001d042317	212,251	1,1	NA	NA	1,1	NA	212,251	NA
Zm00001d042336,Zm00001d042337	1893,1620	4,4	NA	NA	4,4	NA	1893,1620	NA
Zm00001d042380,Zm00001d042389	1772,1604	2,1	NA	NA	2,1	NA	1772,1604	NA
Zm00001d042400,Zm00001d042410	3588,5070	6,9	NA	NA	6,9	NA	3588,5070	NA
Zm00001d042511,Zm00001d042512	2990,3947	7,6	NA	NA	7,6	NA	2990,3947	NA
Zm00001d042540,Zm00001d042541	3749,3684	6,7	NA	NA	6,7	NA	3749,3684	NA
Zm00001d042561,Zm00001d042562,Zm00001d042563,Zm00001d042564,Zm00001d042568	1174,959,710,833,977	2,1,1,3,1	NA	NA	2,1,1,3,1	NA	1174,959,710,833,977	NA
Zm00001d042654,Zm00001d042656	7405,7795	19,17	Zm00001d042654	19	17	7405	7795	DHH00002B73v407751
Zm00001d042680,Zm00001d042683,Zm00001d042684	1294,5871,2385	2,3,3	NA	NA	2,3,3	NA	1294,5871,2385	NA
Zm00001d042739,Zm00001d042740	1430,6406	1,2	NA	NA	1,2	NA	1430,6406	NA
Zm00001d042748,Zm00001d042749,Zm00001d042750	704,716,698	1,1,1	NA	NA	1,1,1	NA	704,716,698	NA
Zm00001d042768,Zm00001d042769,Zm00001d042770,Zm00001d042771	905,967,1228,1049	1,2,2,2	NA	NA	1,2,2,2	NA	905,967,1228,1049	NA
Zm00001d042789,Zm00001d042791	338,338	1,1	NA	NA	1,1	NA	338,338	NA
Zm00001d042796,Zm00001d042799	6449,4472	4,4	Zm00001d042796,Zm00001d042799	4,4	NA	6449,4472	NA	DHH01859B73v400001,DHH00001B73v408095
Zm00001d042868,Zm00001d042869	2491,5291	4,7	NA	NA	4,7	NA	2491,5291	NA
Zm00001d042901,Zm00001d042905,Zm00001d042906	2791,2837,3390	6,5,6	NA	NA	6,5,6	NA	2791,2837,3390	NA
Zm00001d042933,Zm00001d042934	548,1076	1,1	NA	NA	1,1	NA	548,1076	NA
Zm00001d042988,Zm00001d042989	635,635	1,1	NA	NA	1,1	NA	635,635	NA
Zm00001d043000,Zm00001d043003	509,509	1,1	NA	NA	1,1	NA	509,509	NA
Zm00001d043001,Zm00001d043004	1133,1133	1,1	NA	NA	1,1	NA	1133,1133	NA
Zm00001d043062,Zm00001d043063,Zm00001d043066	2960,9534,4923	3,3,4	NA	NA	3,3,4	NA	2960,9534,4923	NA
Zm00001d043126,Zm00001d043129	9616,4822	3,3	Zm00001d043126,Zm00001d043129	3,3	NA	9616,4822	NA	RLX11526B73v400001
Zm00001d043165,Zm00001d043166	3329,3998	2,2	NA	NA	2,2	NA	3329,3998	NA
Zm00001d043204,Zm00001d043205	560,713	1,1	NA	NA	1,1	NA	560,713	NA
Zm00001d043211,Zm00001d043216	3535,5094	10,10	NA	NA	10,10	NA	3535,5094	NA
Zm00001d043220,Zm00001d043221	365,4490	1,2	NA	NA	1,2	NA	365,4490	NA
Zm00001d043252,Zm00001d043253,Zm00001d043256	8081,5150,3374	9,6,7	NA	NA	9,6,7	NA	8081,5150,3374	NA
Zm00001d043289,Zm00001d043290	3004,3004	3,3	NA	NA	3,3	NA	3004,3004	NA
Zm00001d043374,Zm00001d043375	2619,3040	4,5	NA	NA	4,5	NA	2619,3040	NA
Zm00001d043468,Zm00001d043469	11336,5227	3,3	Zm00001d043468,Zm00001d043469	3,3	NA	11336,5227	NA	RLC00032B73v400268,RLC00032B73v400025,RLC00032B73v400242,RLC00032B73v400023,RLC00032B73v400177,RLC00032B73v400193,RLC00032B73v400137,RLC00032B73v400199,RLX17516B73v400001,RLC00032B73v400283,RLC00032B73v400281,RLG00047B73v400101,RLC00536B73v400007,RLC00032B73v400068,RLC00032B73v400209,RLC00032B73v400114,RLC00032B73v400202,RLC00032B73v400157,RLC00340B73v400006,RLC00032B73v400220,RLC00032B73v400067,RLG00339B73v400001,RLC23911B73v400001,RLC00032B73v400031,RLC00032B73v400276,RLX22538B73v400001,RLC00032B73v400138,RLX11698B73v400001,DHH00714B73v400001,RLC00340B73v400003,RLG00332B73v400011,RLX15995B73v400001,RLC00032B73v400310,RLG22762B73v400001,RLC00032B73v400101,RLC00032B73v400108,RLC00032B73v400216,RLC00032B73v400075,RLC00032B73v400311,RLC00032B73v400076
Zm00001d043517,Zm00001d043519	3937,6683	12,13	NA	NA	12,13	NA	3937,6683	NA
Zm00001d043544,Zm00001d043547	21502,1457	7,1	NA	NA	7,1	NA	21502,1457	NA
Zm00001d043590,Zm00001d043591	1258,854	2,2	NA	NA	2,2	NA	1258,854	NA
Zm00001d043625,Zm00001d043632	3153,3233	7,7	NA	NA	7,7	NA	3153,3233	NA
Zm00001d043641,Zm00001d043643,Zm00001d043644	275,275,275	1,1,1	NA	NA	1,1,1	NA	275,275,275	NA
Zm00001d043650,Zm00001d043651	2876,2078	5,5	NA	NA	5,5	NA	2876,2078	NA
Zm00001d043682,Zm00001d043683	6856,3073	15,7	Zm00001d043682	15	7	6856	3073	RLC23822B73v400001
Zm00001d043714,Zm00001d043716,Zm00001d043719	1234,3900,593	2,2,1	NA	NA	2,2,1	NA	1234,3900,593	NA
Zm00001d043738,Zm00001d043740,Zm00001d043741,Zm00001d043742	1127,1769,1427,1676	1,2,1,2	NA	NA	1,2,1,2	NA	1127,1769,1427,1676	NA
Zm00001d043762,Zm00001d043766	6938,10275	13,12	Zm00001d043762	13	12	6938	10275	DHH00003B73v403611
Zm00001d043787,Zm00001d043789,Zm00001d043795	1315,10549,1111	2,9,2	Zm00001d043789	9	2,2	10549	1315,1111	DHH00002B73v402407
Zm00001d043792,Zm00001d043793,Zm00001d043794	1194,4857,1126	2,4,3	NA	NA	2,4,3	NA	1194,4857,1126	NA
Zm00001d043798,Zm00001d043799	1269,1370	2,2	NA	NA	2,2	NA	1269,1370	NA
Zm00001d043806,Zm00001d043808	1259,1128	2,3	NA	NA	2,3	NA	1259,1128	NA
Zm00001d043870,Zm00001d043871	2780,3753	1,2	NA	NA	1,2	NA	2780,3753	NA
Zm00001d043882,Zm00001d043884	707,593	1,1	NA	NA	1,1	NA	707,593	NA
Zm00001d043927,Zm00001d043928	16491,10435	7,2	Zm00001d043927,Zm00001d043928	7,2	NA	16491,10435	NA	RLX23814B73v400001
Zm00001d043975,Zm00001d043980,Zm00001d043981	4569,1647,7555	10,3,10	Zm00001d043975,Zm00001d043981	10,10	3	4569,7555	1647	DHH01817B73v400001,RLX11405B73v400001,RLX11406B73v400001
Zm00001d044013,Zm00001d044014	2074,893	2,1	NA	NA	2,1	NA	2074,893	NA
Zm00001d044031,Zm00001d044033,Zm00001d044037	1479,1916,3808	2,2,5	NA	NA	2,2,5	NA	1479,1916,3808	NA
Zm00001d044040,Zm00001d044043,Zm00001d044045,Zm00001d044048,Zm00001d044049,Zm00001d044050	4303,5447,2708,3056,1481,1580	3,5,5,7,4,4	NA	NA	3,5,5,7,4,4	NA	4303,5447,2708,3056,1481,1580	NA
Zm00001d044052,Zm00001d044053	2434,9470	2,2	Zm00001d044053	2	2	9470	2434	RLX16822B73v400001,DHH01814B73v400001
Zm00001d044095,Zm00001d044096,Zm00001d044099	3049,5723,7316	7,7,13	Zm00001d044096	7	7,13	5723	3049,7316	RLX20384B73v400001
Zm00001d044117,Zm00001d044118	1936,287	2,1	NA	NA	2,1	NA	1936,287	NA
Zm00001d044146,Zm00001d044147,Zm00001d044153,Zm00001d044154,Zm00001d044156,Zm00001d044157,Zm00001d044159	2071,2283,3189,2051,2745,2262,6410	4,5,4,4,5,4,5	Zm00001d044159	5	4,5,4,4,5,4	6410	2071,2283,3189,2051,2745,2262	RLC00016B73v400673
Zm00001d044203,Zm00001d044208	5072,3582	10,10	NA	NA	10,10	NA	5072,3582	NA
Zm00001d044231,Zm00001d044237	245,245	1,1	NA	NA	1,1	NA	245,245	NA
Zm00001d044246,Zm00001d044247	934,789	2,1	NA	NA	2,1	NA	934,789	NA
Zm00001d044281,Zm00001d044283	34000,21035	23,19	NA	NA	23,19	NA	34000,21035	NA
Zm00001d044288,Zm00001d044289	2734,6497	8,9	NA	NA	8,9	NA	2734,6497	NA
Zm00001d044339,Zm00001d044340	4020,8113	5,8	NA	NA	5,8	NA	4020,8113	NA
Zm00001d044345,Zm00001d044348,Zm00001d044351,Zm00001d044352,Zm00001d044354	699,1159,6280,1297,755	3,3,7,3,2	NA	NA	3,3,7,3,2	NA	699,1159,6280,1297,755	NA
Zm00001d044375,Zm00001d044376,Zm00001d044378	1287,1206,1054	2,2,2	NA	NA	2,2,2	NA	1287,1206,1054	NA
Zm00001d044385,Zm00001d044386	2074,2708	3,3	NA	NA	3,3	NA	2074,2708	NA
Zm00001d044396,Zm00001d044399,Zm00001d044401,Zm00001d044402	794,1095,966,966	1,1,1,1	NA	NA	1,1,1,1	NA	794,1095,966,966	NA
Zm00001d044398,Zm00001d044400	1076,1080	3,3	NA	NA	3,3	NA	1076,1080	NA
Zm00001d044432,Zm00001d044433	13882,14347	18,18	NA	NA	18,18	NA	13882,14347	NA
Zm00001d044438,Zm00001d044439,Zm00001d044440	932,932,932	1,1,1	NA	NA	1,1,1	NA	932,932,932	NA
Zm00001d044442,Zm00001d044443	7891,7895	21,20	NA	NA	21,20	NA	7891,7895	NA
Zm00001d044457,Zm00001d044458	2663,2663	2,2	NA	NA	2,2	NA	2663,2663	NA
Zm00001d044570,Zm00001d044573	35089,28687	31,29	NA	NA	31,29	NA	35089,28687	NA
Zm00001d044579,Zm00001d044580	1484,1463	1,1	NA	NA	1,1	NA	1484,1463	NA
Zm00001d044586,Zm00001d044587,Zm00001d044588,Zm00001d044589,Zm00001d044590	2827,830,3580,815,818	2,1,2,1,1	NA	NA	2,1,2,1,1	NA	2827,830,3580,815,818	NA
Zm00001d044623,Zm00001d044626,Zm00001d044627	2414,1250,1124	1,1,1	NA	NA	1,1,1	NA	2414,1250,1124	NA
Zm00001d044624,Zm00001d044628	3725,3636	8,9	NA	NA	8,9	NA	3725,3636	NA
Zm00001d044654,Zm00001d044655	2832,2897	2,1	NA	NA	2,1	NA	2832,2897	NA
Zm00001d044670,Zm00001d044671	1436,656	2,1	NA	NA	2,1	NA	1436,656	NA
Zm00001d044685,Zm00001d044686	2459,359	2,1	NA	NA	2,1	NA	2459,359	NA
Zm00001d044730,Zm00001d044732	5476,3075	6,6	Zm00001d044730	6	6	5476	3075	DHH00002B73v405230
Zm00001d044762,Zm00001d044763,Zm00001d044765	2049,2020,1993	4,5,4	NA	NA	4,5,4	NA	2049,2020,1993	NA
Zm00001d044775,Zm00001d044776,Zm00001d044777	1665,1197,767	5,4,1	NA	NA	5,4,1	NA	1665,1197,767	NA
Zm00001d044790,Zm00001d044795	4228,5176	5,4	Zm00001d044790,Zm00001d044795	5,4	NA	4228,5176	NA	DHH00002B73v403234,DHH00002B73v406346,DHH00002B73v404703,RLX05818B73v400001,DHH00002B73v402202,DHH00002B73v401858,RLG00005B73v404188,RLX01112B73v400004,DHH00002B73v404417,DHH00002B73v404382,RLG00018B73v400585,RLC00179B73v400020,RLC00041B73v400213,DHH00002B73v407245,DHH00002B73v409872,DHH00002B73v409874,DHH00002B73v403850,RLX17489B73v400001,RLG00021B73v400512,RLG00106B73v400028,DHH00002B73v403976,DHH00002B73v402032,RLX01550B73v400003,RLX17256B73v400001,RLC00004B73v411998,RLG00001B73v416074,RLX09953B73v400001,RLX11820B73v400001,DHH00002B73v402218,RLG00001B73v415308,RLX12547B73v400001,DHH00002B73v407825,DHH00002B73v403574,DHH00002B73v407124,DHH00056B73v400004,DHH00002B73v408150,DHH00001B73v410485,RLC00002B73v415229,DHH00008B73v401102,RLC04362B73v400001,RLX21819B73v400001,RLG00001B73v415261,RLC16879B73v400001,DHH00002B73v409650,DHH00002B73v406230,DHH00004B73v402581,RLX09762B73v400001,DHH00002B73v407630,RLC00254B73v400012,DHH00002B73v408139,DHH00002B73v409630,DHH00002B73v405640,DHH00002B73v402699,RLC00485B73v400001,DHH00005B73v400748,RLX17817B73v400001,RLG00438B73v400006,DHH00002B73v410193,RLG00003B73v412906,RLG00043B73v400129,DHH00002B73v405570,RLG00215B73v400013,RLG00001B73v416092,DHH00002B73v404757,RLC00002B73v414873,DHH00002B73v405732,RLX05543B73v400001,DHH00002B73v406098,RLX09981B73v400001,RLC00002B73v415244,RLC00002B73v415246,DHH00002B73v402735,RLX17512B73v400001,DHH00002B73v402324,DHH00003B73v404645,DHH00002B73v409833,DHH00002B73v405748,RLX08769B73v400001,DHH00002B73v402176,RLG00003B73v412808,DHH00002B73v400469,DHH00002B73v407272,RLC00256B73v400014,RLX15423B73v400001,DHH00002B73v401883,RLX15623B73v400001,DHH00003B73v400333,DHH00002B73v408034,RLC00002B73v415260,DHH00002B73v400709,RLX00088B73v400032,RLX15191B73v400001,DHH00002B73v404167,RLG00073B73v400031,DHH00002B73v406763,DHH00002B73v407077,DHH00002B73v406605,RLG17520B73v400001,RLG01471B73v400003,RLG00007B73v403255,DHH00002B73v408377,RLX18959B73v400001,DHH00002B73v406208,RLX19644B73v400001,RLG00005B73v404202,RLX20428B73v400001,DHH00002B73v405261,RLC00002B73v415339,DHH00002B73v403204,DHH00002B73v404644,DHH00002B73v407217,DHH00002B73v403522,RLG18925B73v400001,RLC04445B73v400002,RLC00041B73v400208,RLX21848B73v400001,RLC00004B73v412030,DHH00002B73v409571,DHH00347B73v400001,RLC00004B73v411986,RLX16298B73v400001
Zm00001d044884,Zm00001d044889	672,672	2,2	NA	NA	2,2	NA	672,672	NA
Zm00001d044896,Zm00001d044897	1644,2308	3,6	NA	NA	3,6	NA	1644,2308	NA
Zm00001d044906,Zm00001d044908	1601,1647	2,2	NA	NA	2,2	NA	1601,1647	NA
Zm00001d044907,Zm00001d044916	7481,7304	17,17	NA	NA	17,17	NA	7481,7304	NA
Zm00001d044933,Zm00001d044934,Zm00001d044936,Zm00001d044937	1766,3364,2080,1712	2,2,2,2	NA	NA	2,2,2,2	NA	1766,3364,2080,1712	NA
Zm00001d044966,Zm00001d044967	1331,1355	1,1	NA	NA	1,1	NA	1331,1355	NA
Zm00001d044996,Zm00001d044999	1978,2300	3,3	NA	NA	3,3	NA	1978,2300	NA
Zm00001d045006,Zm00001d045008,Zm00001d045009	542,580,1182	1,2,2	NA	NA	1,2,2	NA	542,580,1182	NA
Zm00001d045030,Zm00001d045031	647,554	1,1	NA	NA	1,1	NA	647,554	NA
Zm00001d045070,Zm00001d045071	959,956	1,1	NA	NA	1,1	NA	959,956	NA
Zm00001d045086,Zm00001d045088	3572,3430	2,2	NA	NA	2,2	NA	3572,3430	NA
Zm00001d045089,Zm00001d045090	2445,2150	1,1	NA	NA	1,1	NA	2445,2150	NA
Zm00001d045091,Zm00001d045092	1301,1322	1,1	NA	NA	1,1	NA	1301,1322	NA
Zm00001d045141,Zm00001d045145	2446,1807	5,4	NA	NA	5,4	NA	2446,1807	NA
Zm00001d045157,Zm00001d045158	1689,2066	2,4	NA	NA	2,4	NA	1689,2066	NA
Zm00001d045159,Zm00001d045169	3233,3519	3,4	NA	NA	3,4	NA	3233,3519	NA
Zm00001d045221,Zm00001d045226,Zm00001d045228	1365,1020,1217	2,2,2	NA	NA	2,2,2	NA	1365,1020,1217	NA
Zm00001d045235,Zm00001d045244,Zm00001d045247	1310,1110,2004	2,2,3	NA	NA	2,2,3	NA	1310,1110,2004	NA
Zm00001d045238,Zm00001d045240	326,326	1,1	NA	NA	1,1	NA	326,326	NA
Zm00001d045256,Zm00001d045257,Zm00001d045258,Zm00001d045260	6406,5436,1633,1838	2,3,3,3	Zm00001d045256	2	3,3,3	6406	5436,1633,1838	RLX03859B73v400001,RLX03859B73v400002,DHH00001B73v405724,RLX19877B73v400001,RLC01230B73v400003,RLC15627B73v400001
Zm00001d045271,Zm00001d045276	2628,3220	3,4	NA	NA	3,4	NA	2628,3220	NA
Zm00001d045272,Zm00001d045274,Zm00001d045277	3114,4935,3634	9,10,9	Zm00001d045274	10	9,9	4935	3114,3634	RLX05751B73v400001
Zm00001d045298,Zm00001d045302	2326,1856	3,2	NA	NA	3,2	NA	2326,1856	NA
Zm00001d045299,Zm00001d045300	463,463	1,1	NA	NA	1,1	NA	463,463	NA
Zm00001d045327,Zm00001d045340,Zm00001d045341,Zm00001d045344,Zm00001d045347,Zm00001d045350	2966,2131,2987,1585,1636,1535	8,8,4,5,5,5	NA	NA	8,8,4,5,5,5	NA	2966,2131,2987,1585,1636,1535	NA
