GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00008a039285,Zm00008a039286,Zm00008a039291,Zm00008a039302,Zm00008a039312,Zm00008a039320,Zm00008a039333,Zm00008a039338,Zm00008a039339,Zm00008a039360,Zm00008a039362,Zm00008a039363,Zm00008a039372,Zm00008a039373,Zm00008a039375,Zm00008a039394,Zm00008a039395,Zm00008a039396,Zm00008a039402,Zm00008a039406,Zm00008a039418,Zm00008a039430	3650,1901,9716,1503,7309,16402,6148,965,1793,630,1904,959,2492,1556,1819,3011,902,652,2405,3713,5978,2272	6,3,6,3,6,12,6,1,4,2,3,2,3,2,2,1,1,2,2,4,4,3	Zm00008a039333	6	6,3,6,3,6,12,1,4,2,3,2,3,2,2,1,1,2,2,4,4,3	6148	3650,1901,9716,1503,7309,16402,965,1793,630,1904,959,2492,1556,1819,3011,902,652,2405,3713,5978,2272	RLG00008B73v401566,RLG00009B73v401762,RLG00193B73v400013,RLG00008B73v401993
Zm00008a039298,Zm00008a039299	812,1226	1,2	NA	NA	1,2	NA	812,1226	NA
Zm00008a039337,Zm00008a039361	1844,1753	1,3	NA	NA	1,3	NA	1844,1753	NA
Zm00008a039386,Zm00008a039440	334,9961	2,2	NA	NA	2,2	NA	334,9961	NA
Zm00008a039411,Zm00008a039412	512,11757	2,2	NA	NA	2,2	NA	512,11757	NA
Zm00008a039426,Zm00008a039427	1904,1440	8,6	NA	NA	8,6	NA	1904,1440	NA
Zm00008a039443,Zm00008a039452,Zm00008a039470,Zm00008a039518,Zm00008a039526	1754,8152,1900,2738,1074	3,8,3,4,3	Zm00008a039452	8	3,3,4,3	8152	1754,1900,2738,1074	RLG00003B73v408191,RLG00012B73v400581,RLG00003B73v402193,RLX23642B73v400001
Zm00008a039444,Zm00008a039471,Zm00008a039489,Zm00008a039509,Zm00008a039520,Zm00008a039527,Zm00008a039531	2995,4132,8236,10413,841,3780,3750	3,2,6,7,2,4,6	NA	NA	3,2,6,7,2,4,6	NA	2995,4132,8236,10413,841,3780,3750	NA
Zm00008a039445,Zm00008a039453	1373,1367	2,1	NA	NA	2,1	NA	1373,1367	NA
Zm00008a039474,Zm00008a039499	788,2506	1,5	NA	NA	1,5	NA	788,2506	NA
Zm00008a039487,Zm00008a039494	13096,11538	13,11	NA	NA	13,11	NA	13096,11538	NA
Zm00008a039492,Zm00008a039495,Zm00008a039516,Zm00008a039528,Zm00008a039534,Zm00008a039535	5417,2081,4316,3103,14051,3962	3,2,4,2,6,3	Zm00008a039492	3	2,4,2,6,3	5417	2081,4316,3103,14051,3962	RLG00003B73v411620,RLX20107B73v400001,RLG00001B73v415983,RLC00002B73v415146,RLC00002B73v415144,RLG00130B73v400021,RLC19706B73v400001,DHH00002B73v407058,RLG00009B73v401447,RLG00006B73v401601,RLG00007B73v402995,RLX18975B73v400001,RLG00024B73v400456,RLC00004B73v410985,RLG00012B73v400474,RLG00001B73v414908,RLG00003B73v408781,RLG00006B73v401693,RLG00003B73v412728,RLG00006B73v401123,RLG01492B73v400001,RLG00006B73v401517,RLG04396B73v400001,RLC00002B73v411851,RLG00008B73v402979,RLG00006B73v400946,RLG00006B73v404086,RLG00006B73v400940,RLG00006B73v403452,RLC00023B73v400454,RLG00001B73v413441,RLX24584B73v400001,RLG20470B73v400001,RLC04461B73v400001,RLG00003B73v410009,RLG00006B73v404107,RLG00003B73v410006,RLG00006B73v402418,RLG00003B73v410435,RLG00006B73v402413,RLG00006B73v403439,RLG00008B73v402413,RLC00004B73v408826,RLC02896B73v400002,RLX22002B73v400001,RLG00006B73v401940,RLX00868B73v400002,RLX00868B73v400005,RLG00006B73v403095,RLG00006B73v403313,RLG00006B73v402243,RLG00003B73v411283,RLG00003B73v411286,RLG00003B73v412123,RLG00006B73v401839,RLG00006B73v401931,DHH00002B73v402862,RLG00239B73v400011,RLG00006B73v401832,DHH00001B73v402215,RLG00006B73v402663,RLG00003B73v409063,RLG00006B73v402667,RLG00006B73v400167,RLG00006B73v400164,RLG00006B73v400200,RLG23722B73v400001,RLC00004B73v411153,RLC00002B73v415181,RLG00009B73v401714,RLG00003B73v411694,RLG00006B73v400569,RLG00006B73v400497,RLG00017B73v400466,RLG00006B73v400706,RLC17360B73v400001,RLG19942B73v400001,DHH00002B73v409823,RLC18926B73v400001,RLG00273B73v400013,RLG00003B73v410617,RLC00013B73v400970,RLG00089B73v400028,RLG20486B73v400001,RLG00006B73v401765,RLG00043B73v400174,RLG02102B73v400003,RLG00006B73v400906,DHH00002B73v408661,RLG00006B73v400908,RLG05774B73v400001,RLG00003B73v411107,RLG00012B73v400118,RLG00006B73v401548,RLG00006B73v400017,RLG00006B73v401984,RLG00078B73v400006,RLG00006B73v404060,RLC00314B73v400004,RLG00001B73v412909,RLX00511B73v400004,RLG00006B73v401493,RLG00047B73v400007,RLG01411B73v400002,RLG00006B73v400866,RLC00124B73v400023,RLG00006B73v400462,RLX03109B73v400001,RLG00012B73v400923,RLX18774B73v400001,RLG00006B73v402522,RLG00006B73v402523,RLG00006B73v402524,RLG00006B73v403768,RLG24976B73v400001,RLG00006B73v403162,RLG00006B73v403166,RLG00006B73v403165,RLG21198B73v400001,RLG00006B73v401876,RLG00006B73v401875,RLG00003B73v409538,RLG00003B73v412762,RLG00006B73v400879,RLG00011B73v401223,RLG00006B73v402237,RLG00006B73v403615,RLG00006B73v402627,DHH00002B73v401909,RLC00002B73v414921,RLG00006B73v400248,RLG00009B73v401616,RLX02519B73v400002,RLG00006B73v402933,RLG00043B73v400088,RLX18216B73v400001,RLG00007B73v402914,RLG00006B73v402300,RLC00002B73v411206,RLG19178B73v400001,RLG00006B73v400628,RLG00006B73v402654,RLC00002B73v410829,RLG00005B73v403744,RLG02666B73v400002,RLG00006B73v402714,RLC00004B73v411167,RLG00006B73v401200,RLG00007B73v402198,RLG00006B73v400580,RLG00006B73v401176,DHH00002B73v404302,RLG00043B73v400139,RLX04332B73v400002,RLG00012B73v400241,RLG20192B73v400001,RLG00006B73v400059,RLG00006B73v401117,RLG00006B73v400052,RLG00006B73v401056,RLG00003B73v408674,RLC17648B73v400001,RLC00002B73v412055,RLG22726B73v400001,RLG00006B73v401611,RLG00006B73v400891,RLG00006B73v403659,RLG00006B73v402579,RLG00006B73v400955,RLC00075B73v400020,RLG00001B73v415889,RLG00006B73v402157,RLX22880B73v400001,RLG00001B73v415880,RLG00008B73v402834,RLG00006B73v401570,RLG00006B73v401576,RLG21428B73v400001,RLG00006B73v404058,RLG00006B73v403408,RLG00006B73v403409,RLG00006B73v401378,RLG00051B73v400038,RLG00003B73v410580,RLC22584B73v400001,RLC00002B73v411157,RLC00004B73v409103,RLG00006B73v401186,RLG00008B73v402886,RLG00006B73v403494,RLC00250B73v400012,RLG00006B73v403657,RLG00003B73v412429,DHH00002B73v406707,RLG00006B73v402900,RLG00006B73v402274,RLG00006B73v402905,RLG00006B73v401921,RLG00008B73v402836,RLG00006B73v403010,RLG00006B73v402872,RLG00003B73v412320,RLG00006B73v402871,RLC00002B73v414672,RLC00002B73v414671,RLC00002B73v414283,RLG00006B73v400086,RLG00006B73v403373,RLG00001B73v415774,RLG00001B73v415775,RLG03304B73v400001,RLC00002B73v414916,RLG00006B73v400984,RLG00003B73v411670,RLG00005B73v404028,RLG00006B73v400378,RLG00003B73v409833,RLG00006B73v400577,RLG00006B73v402849,RLG00010B73v401116,RLX19941B73v400001,RLG00007B73v402827,RLG00007B73v402821,RLG00001B73v415477,RLC02321B73v400002,RLG00006B73v402051,RLG00006B73v400718,RLG00006B73v402725,RLG00006B73v400300,RLG00006B73v402729,RLG00006B73v401781,RLG23667B73v400001,RLG00060B73v400095,RLC00015B73v400772,RLG00006B73v401152,RLG00006B73v401155,RLG00132B73v400025,RLG00006B73v401717,RLC00101B73v400005,RLG00006B73v401711,RLG00006B73v401718,RLG00006B73v403438,RLG00047B73v400123,RLG00006B73v402359,RLG00001B73v413553,RLG00006B73v401211,RLC00022B73v400480,RLG00018B73v400564,DHH00002B73v406422,RLC00002B73v413559,RLG00006B73v401537,RLG00006B73v401026,RLG00006B73v401027,RLG02266B73v400003,RLG04048B73v400001,RLG00003B73v410775,RLG00047B73v400068,RLG22731B73v400001,RLG00006B73v402121,RLG04463B73v400002,RLG00001B73v413215,RLG00009B73v401460,RLC00002B73v413839,RLG04572B73v400001,RLG00006B73v401323,RLG00006B73v403453,RLG00006B73v402828,RLG00006B73v402431,RLG00006B73v403459,RLX23253B73v400001,RLG00003B73v411951,RLG00612B73v400003,RLG00009B73v401721,RLG00006B73v402894,DHH00002B73v410505,RLG00006B73v403628,RLG00006B73v400868,RLG00001B73v415743,RLG00006B73v400865,RLG00006B73v402898,RLG00006B73v403330,RLG00006B73v403237,RLG00006B73v403232,RLG00006B73v400505,RLG00040B73v400211,RLC00004B73v411690,RLG00006B73v400439,RLC00004B73v411695,RLC00002B73v415225,RLG00006B73v400430,RLC00004B73v412012,RLC21297B73v400001,RLG00006B73v402640,RLG00006B73v402098,RLG00006B73v402099,RLG00006B73v402095,DHH00004B73v401935,RLG00018B73v400487,DHH00003B73v404548,RLG00006B73v400594,RLG00006B73v400615,RLG12146B73v400001,RLC00002B73v410122,RLG00007B73v402461,RLX19245B73v400001,RLG00001B73v414481,RLC01616B73v400003,RLG17905B73v400001,RLG00006B73v402169,RLX20537B73v400001,RLG00071B73v400005,RLG00003B73v408600,RLG01610B73v400002,RLG00009B73v401418,RLG00006B73v401108,RLG00047B73v400021,RLG00001B73v415794,RLG00006B73v400880,RLG00006B73v400882,RLG00006B73v400887,DHH00005B73v402624,RLG00072B73v400014,RLG00072B73v400013,RLC00014B73v400997,RLC00042B73v400163,RLG00006B73v401562,RLX01545B73v400003,RLG00006B73v401566,RLG00006B73v401406,RLC00048B73v400105,RLX24941B73v400001,RLX20544B73v400001,DHH00005B73v401640,RLG00006B73v403147,DHH00044B73v400017,RLG18662B73v400001,RLG00055B73v400104,RLG00001B73v415355,RLC00105B73v400016,RLG00007B73v402944,RLC00033B73v400246,RLG00006B73v402268,RLG00006B73v403709,RLG00006B73v403387,RLG00006B73v401854,RLC00004B73v408808,RLG09494B73v400001,RLG00006B73v400857,RLG00006B73v400853,RLG00012B73v400815,RLG00006B73v403207,RLC00002B73v414901,RLG00006B73v402600,RLG00006B73v400858,RLG00006B73v402215,RLG00003B73v412564,RLG00006B73v400267,RLC00022B73v400406,RLG00006B73v400262,RLG20444B73v400001,RLG19673B73v400001,RLG00006B73v400269,RLG00003B73v412411,RLG00003B73v412418,RLG00006B73v400469,RLG00006B73v402699,RLG00021B73v400382,RLG00024B73v400435,RLG03266B73v400002,RLC02437B73v400002,RLG00001B73v415990,RLX03076B73v400002,RLC00002B73v415137,RLG00003B73v409631,RLG00006B73v400620,RLG00006B73v401639,RLG00006B73v401632,RLG00006B73v401140,RLG00006B73v400795,DHH00002B73v406597,RLG00006B73v400797,RLG00007B73v403240,RLG00028B73v400376,RLG00001B73v415618,RLG00006B73v402285,RLG00043B73v400113,RLG00006B73v402327,RLG00006B73v402324,RLG00007B73v402687,RLG00006B73v402321,RLG00006B73v401687,RLG00006B73v400030,RLG00006B73v400032,RLC00002B73v413131,RLG00003B73v412654,RLG00047B73v400078,RLG00006B73v402292,RLG00006B73v400166,RLG00006B73v402425,RLG00006B73v402424,RLG00006B73v402427,RLG00006B73v402423,RLG00058B73v400067,RLG00006B73v403105,RLC00002B73v412288,RLG00006B73v402906,RLC00029B73v400352,RLG00006B73v401892,RLX20518B73v400001,RLG00007B73v402974,RLC00002B73v414846,RLG00006B73v403082,RLG00006B73v402880,RLG00006B73v400003,RLX22568B73v400001,RLC00004B73v409995,RLG00006B73v400100,RLG00006B73v400457,RLG00006B73v402391,RLG18310B73v400001,RLG00003B73v412226,RLG00021B73v400531,RLG00003B73v411715,RLG00571B73v400006,RLG00006B73v403551,RLG00001B73v415163,RLX17514B73v400001,RLG00006B73v402087,RLG00006B73v400352,RLG00006B73v401775,RLG00006B73v401772,RLG00001B73v415047,RLG00006B73v400512,RLG06353B73v400001,RLG00006B73v400516,RLG00006B73v400514,RLG00009B73v401770,RLG00001B73v415495,RLG04770B73v400001,RLG00006B73v400804,RLG00006B73v401270,RLG00001B73v414933,RLG00006B73v400079,RLG00006B73v401178,RLG00047B73v400032,RLG00001B73v413673,RLC00052B73v400121,RLC00026B73v400352,RLG00001B73v415785,RLC00715B73v400006,RLG00006B73v402377,RLG00006B73v403813,RLX18909B73v400001,RLG00003B73v408103,RLG00006B73v404079,RLG00006B73v401398,RLX03642B73v400001,RLG10996B73v400001,RLG00001B73v412935,RLG00006B73v401486,RLG00006B73v401482,RLC00002B73v412816,RLG00006B73v401488,RLC00004B73v409120,RLG00006B73v402101,RLG00006B73v402105,RLG00006B73v401996,RLG00006B73v402109,RLC00002B73v414052,RLG00001B73v415345,RLC00002B73v412221,RLG00003B73v411370,RLG00008B73v402514,RLX19838B73v400001,RLX04485B73v400001,RLG00006B73v402851,RLC01047B73v400004,RLG00008B73v402581,RLX18659B73v400001,RLG00006B73v401861,RLG00003B73v411893,RLG00006B73v402181,RLG00005B73v403810,RLG00006B73v400840,RLG00003B73v410370,RLX19204B73v400001,RLG00006B73v403358,DHH00018B73v400144,RLG00006B73v400482,RLG00006B73v400157,RLG00006B73v400156,RLG00006B73v402685,RLG00003B73v412154,RLG00006B73v402686,RLG17693B73v400001,RLG00006B73v402580,RLG00006B73v400410,RLG00006B73v400558,RLG00006B73v400557,RLC00002B73v411571
Zm00008a039567,Zm00008a039568	706,500	4,2	NA	NA	4,2	NA	706,500	NA
Zm00008a039569,Zm00008a039570,Zm00008a039571	10769,20400,884	3,3,1	NA	NA	3,3,1	NA	10769,20400,884	NA
Zm00008a039635,Zm00008a039636	898,6047	4,14	NA	NA	4,14	NA	898,6047	NA
Zm00008a039753,Zm00008a039754,Zm00008a039755	5741,338,3396	2,1,2	NA	NA	2,1,2	NA	5741,338,3396	NA
Zm00008a039776,Zm00008a039781	1334,1512	1,2	NA	NA	1,2	NA	1334,1512	NA
Zm00008a039888,Zm00008a039889	992,938	2,2	NA	NA	2,2	NA	992,938	NA
Zm00008a039976,Zm00008a039977	1880,660	3,2	NA	NA	3,2	NA	1880,660	NA
Zm00008a040214,Zm00008a040215	344,254	2,1	NA	NA	2,1	NA	344,254	NA
Zm00008a040261,Zm00008a040262	637,786	3,3	NA	NA	3,3	NA	637,786	NA
Zm00008a040266,Zm00008a040268	860,864	1,2	NA	NA	1,2	NA	860,864	NA
Zm00008a040267,Zm00008a040269	6556,443	2,1	NA	NA	2,1	NA	6556,443	NA
Zm00008a040352,Zm00008a040356	2444,2234	1,2	NA	NA	1,2	NA	2444,2234	NA
Zm00008a040505,Zm00008a040506	1878,799	7,3	NA	NA	7,3	NA	1878,799	NA
