GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00001d023343,Zm00001d023345	996,1230	2,1	NA	NA	2,1	NA	996,1230	NA
Zm00001d023347,Zm00001d023349	1088,1301	1,1	NA	NA	1,1	NA	1088,1301	NA
Zm00001d023353,Zm00001d023360,Zm00001d023365	1289,1292,1298	1,1,1	NA	NA	1,1,1	NA	1289,1292,1298	NA
Zm00001d023384,Zm00001d023385	1158,781	2,2	NA	NA	2,2	NA	1158,781	NA
Zm00001d023398,Zm00001d023399,Zm00001d023417,Zm00001d023418	1541,1370,1370,4289	1,1,1,2	NA	NA	1,1,1,2	NA	1541,1370,1370,4289	NA
Zm00001d023400,Zm00001d023413	2659,1475	2,1	NA	NA	2,1	NA	2659,1475	NA
Zm00001d023401,Zm00001d023406,Zm00001d023412	1037,2671,1028	1,2,1	NA	NA	1,2,1	NA	1037,2671,1028	NA
Zm00001d023402,Zm00001d023411	2032,1975	4,4	NA	NA	4,4	NA	2032,1975	NA
Zm00001d023404,Zm00001d023410	2577,3137	2,2	NA	NA	2,2	NA	2577,3137	NA
Zm00001d023405,Zm00001d023409	224,224	1,1	NA	NA	1,1	NA	224,224	NA
Zm00001d023455,Zm00001d023456	1013,791	1,1	NA	NA	1,1	NA	1013,791	NA
Zm00001d023469,Zm00001d023472	6586,6872	13,12	NA	NA	13,12	NA	6586,6872	NA
Zm00001d023474,Zm00001d023475	8179,6603	12,14	NA	NA	12,14	NA	8179,6603	NA
Zm00001d023481,Zm00001d023483,Zm00001d023484,Zm00001d023485,Zm00001d023486,Zm00001d023487,Zm00001d023489,Zm00001d023490,Zm00001d023491,Zm00001d023493	6078,1127,1088,1088,1088,1127,1130,1130,1130,2509	8,1,1,1,1,1,1,1,1,4	NA	NA	8,1,1,1,1,1,1,1,1,4	NA	6078,1127,1088,1088,1088,1127,1130,1130,1130,2509	NA
Zm00001d023492,Zm00001d023494	16673,15919	5,4	NA	NA	5,4	NA	16673,15919	NA
Zm00001d023498,Zm00001d023499	1217,5208	1,2	NA	NA	1,2	NA	1217,5208	NA
Zm00001d023504,Zm00001d023506	3652,3739	9,9	NA	NA	9,9	NA	3652,3739	NA
Zm00001d023539,Zm00001d023541	1846,2015	2,1	NA	NA	2,1	NA	1846,2015	NA
Zm00001d023548,Zm00001d023554	5121,3715	3,2	NA	NA	3,2	NA	5121,3715	NA
Zm00001d023569,Zm00001d023570,Zm00001d023575	686,524,530	1,1,1	NA	NA	1,1,1	NA	686,524,530	NA
Zm00001d023592,Zm00001d023593,Zm00001d023596,Zm00001d023603	2065,2386,1743,1631	3,3,3,3	NA	NA	3,3,3,3	NA	2065,2386,1743,1631	NA
Zm00001d023615,Zm00001d023616	1662,1662	3,3	NA	NA	3,3	NA	1662,1662	NA
Zm00001d023673,Zm00001d023677	2865,2620	5,5	NA	NA	5,5	NA	2865,2620	NA
Zm00001d023695,Zm00001d023698	3530,4348	8,9	NA	NA	8,9	NA	3530,4348	NA
Zm00001d023721,Zm00001d023722,Zm00001d023723,Zm00001d023728	4270,1706,1400,1400	3,4,1,1	NA	NA	3,4,1,1	NA	4270,1706,1400,1400	NA
Zm00001d023768,Zm00001d023769	1154,1660	1,2	NA	NA	1,2	NA	1154,1660	NA
Zm00001d023799,Zm00001d023800	1432,956	1,1	NA	NA	1,1	NA	1432,956	NA
Zm00001d023869,Zm00001d023870,Zm00001d023872,Zm00001d023873	464,411,317,314	1,1,1,1	NA	NA	1,1,1,1	NA	464,411,317,314	NA
Zm00001d023889,Zm00001d023890	476,476	1,1	NA	NA	1,1	NA	476,476	NA
Zm00001d023903,Zm00001d023905,Zm00001d023906	2170,2170,8467	2,2,2	NA	NA	2,2,2	NA	2170,2170,8467	NA
Zm00001d023904,Zm00001d023908	2926,3369	5,5	NA	NA	5,5	NA	2926,3369	NA
Zm00001d023939,Zm00001d023941	2127,3639	3,3	NA	NA	3,3	NA	2127,3639	NA
Zm00001d024017,Zm00001d024018	3783,16887	5,9	NA	NA	5,9	NA	3783,16887	NA
Zm00001d024207,Zm00001d024208,Zm00001d024210,Zm00001d024211	3313,11035,3191,2981	7,7,7,7	NA	NA	7,7,7,7	NA	3313,11035,3191,2981	NA
Zm00001d024252,Zm00001d024265	1240,1089	3,2	NA	NA	3,2	NA	1240,1089	NA
Zm00001d024302,Zm00001d024303	874,911	2,2	NA	NA	2,2	NA	874,911	NA
Zm00001d024349,Zm00001d024351	1079,1061	1,1	NA	NA	1,1	NA	1079,1061	NA
Zm00001d024378,Zm00001d024379,Zm00001d024382,Zm00001d024386,Zm00001d024392	1526,860,1429,1508,1166	3,1,2,2,3	NA	NA	3,1,2,2,3	NA	1526,860,1429,1508,1166	NA
Zm00001d024447,Zm00001d024454,Zm00001d024458	443,593,599	1,1,1	NA	NA	1,1,1	NA	443,593,599	NA
Zm00001d024477,Zm00001d024478,Zm00001d024479,Zm00001d024481,Zm00001d024486	2614,3349,869,3658,3801	7,7,2,7,6	NA	NA	7,7,2,7,6	NA	2614,3349,869,3658,3801	NA
Zm00001d024548,Zm00001d024549	681,663	2,2	NA	NA	2,2	NA	681,663	NA
Zm00001d024554,Zm00001d024558,Zm00001d024559,Zm00001d024562,Zm00001d024565	1100,1094,1091,1127,1094	1,1,1,1,1	NA	NA	1,1,1,1,1	NA	1100,1094,1091,1127,1094	NA
Zm00001d024594,Zm00001d024595	4282,7506	9,9	NA	NA	9,9	NA	4282,7506	NA
Zm00001d024607,Zm00001d024610,Zm00001d024611	454,685,645	2,2,2	NA	NA	2,2,2	NA	454,685,645	NA
Zm00001d024615,Zm00001d024617,Zm00001d024619,Zm00001d024620	649,1427,808,3573	2,3,2,3	NA	NA	2,3,2,3	NA	649,1427,808,3573	NA
Zm00001d024627,Zm00001d024628	12143,2193	5,4	NA	NA	5,4	NA	12143,2193	NA
Zm00001d024651,Zm00001d024653,Zm00001d024657	5628,1991,1430	6,1,1	NA	NA	6,1,1	NA	5628,1991,1430	NA
Zm00001d024664,Zm00001d024665	1550,1547	1,1	NA	NA	1,1	NA	1550,1547	NA
Zm00001d024667,Zm00001d024669	3772,2583	5,6	NA	NA	5,6	NA	3772,2583	NA
Zm00001d024693,Zm00001d024694,Zm00001d024695,Zm00001d024697	15184,20416,1913,3110	2,3,2,3	NA	NA	2,3,2,3	NA	15184,20416,1913,3110	NA
Zm00001d024725,Zm00001d024726	1220,1067	1,1	NA	NA	1,1	NA	1220,1067	NA
Zm00001d024734,Zm00001d024735,Zm00001d024738,Zm00001d024740	4603,1212,1260,1217	2,2,2,2	NA	NA	2,2,2,2	NA	4603,1212,1260,1217	NA
Zm00001d024745,Zm00001d024749,Zm00001d024750,Zm00001d024751,Zm00001d024752,Zm00001d024753	1259,992,713,1279,1022,1019	1,1,1,1,1,1	NA	NA	1,1,1,1,1,1	NA	1259,992,713,1279,1022,1019	NA
Zm00001d024759,Zm00001d024760,Zm00001d024761	13194,922,921	12,3,5	NA	NA	12,3,5	NA	13194,922,921	NA
Zm00001d024770,Zm00001d024771	2348,768	4,2	NA	NA	4,2	NA	2348,768	NA
Zm00001d024798,Zm00001d024799,Zm00001d024800,Zm00001d024802	260,296,287,245	1,1,1,1	NA	NA	1,1,1,1	NA	260,296,287,245	NA
Zm00001d024809,Zm00001d024810,Zm00001d024814	1079,1538,1097	2,2,2	NA	NA	2,2,2	NA	1079,1538,1097	NA
Zm00001d024843,Zm00001d024850,Zm00001d024851,Zm00001d024852,Zm00001d024853	944,1257,947,1258,1070	1,1,1,1,1	NA	NA	1,1,1,1,1	NA	944,1257,947,1258,1070	NA
Zm00001d024867,Zm00001d024871	2051,2365	1,2	NA	NA	1,2	NA	2051,2365	NA
Zm00001d024897,Zm00001d024900	311,311	1,1	NA	NA	1,1	NA	311,311	NA
Zm00001d024906,Zm00001d024907	1196,1395	2,2	NA	NA	2,2	NA	1196,1395	NA
Zm00001d024943,Zm00001d024946	1899,2017	2,2	NA	NA	2,2	NA	1899,2017	NA
Zm00001d024956,Zm00001d024957	532,532	2,2	NA	NA	2,2	NA	532,532	NA
Zm00001d024958,Zm00001d024959	888,780	2,2	NA	NA	2,2	NA	888,780	NA
Zm00001d024961,Zm00001d024962	2626,11525	4,2	NA	NA	4,2	NA	2626,11525	NA
Zm00001d024978,Zm00001d024979	6070,9347	2,3	NA	NA	2,3	NA	6070,9347	NA
Zm00001d024981,Zm00001d024982	963,3344	2,3	NA	NA	2,3	NA	963,3344	NA
Zm00001d025019,Zm00001d025022	2719,2279	3,1	NA	NA	3,1	NA	2719,2279	NA
Zm00001d025036,Zm00001d025037	1922,1726	3,3	NA	NA	3,3	NA	1922,1726	NA
Zm00001d025145,Zm00001d025146	200,8365	1,2	NA	NA	1,2	NA	200,8365	NA
Zm00001d025185,Zm00001d025193	21315,4804	12,12	NA	NA	12,12	NA	21315,4804	NA
Zm00001d025225,Zm00001d025226	365,347	1,1	NA	NA	1,1	NA	365,347	NA
Zm00001d025253,Zm00001d025255	12529,2822	8,6	NA	NA	8,6	NA	12529,2822	NA
Zm00001d025265,Zm00001d025267	11908,3681	4,7	NA	NA	4,7	NA	11908,3681	NA
Zm00001d025310,Zm00001d025319	1730,1336	2,2	NA	NA	2,2	NA	1730,1336	NA
Zm00001d025354,Zm00001d025355	3013,2452	7,5	NA	NA	7,5	NA	3013,2452	NA
Zm00001d025381,Zm00001d025382	1038,488	1,1	NA	NA	1,1	NA	1038,488	NA
Zm00001d025383,Zm00001d025388,Zm00001d025390,Zm00001d025391,Zm00001d025393,Zm00001d025394,Zm00001d025396	2408,2393,2439,2429,2429,2136,2435	1,1,2,1,1,3,1	NA	NA	1,1,2,1,1,3,1	NA	2408,2393,2439,2429,2429,2136,2435	NA
Zm00001d025389,Zm00001d025392,Zm00001d025395,Zm00001d025397	2186,4413,4416,7781	3,6,6,7	NA	NA	3,6,6,7	NA	2186,4413,4416,7781	NA
Zm00001d025491,Zm00001d025504	7554,5406	7,5	NA	NA	7,5	NA	7554,5406	NA
Zm00001d025496,Zm00001d025500	5145,4969	6,6	NA	NA	6,6	NA	5145,4969	NA
Zm00001d025528,Zm00001d025533	17213,1650	7,3	NA	NA	7,3	NA	17213,1650	NA
Zm00001d025552,Zm00001d025558	496,482	2,1	NA	NA	2,1	NA	496,482	NA
Zm00001d025554,Zm00001d025556,Zm00001d025561,Zm00001d025565	5384,2363,1892,2248	6,3,4,3	NA	NA	6,3,4,3	NA	5384,2363,1892,2248	NA
Zm00001d025572,Zm00001d025573	3276,1813	2,3	NA	NA	2,3	NA	3276,1813	NA
Zm00001d025584,Zm00001d025585	2201,2201	1,1	NA	NA	1,1	NA	2201,2201	NA
Zm00001d025592,Zm00001d025596,Zm00001d025597,Zm00001d025598,Zm00001d025603,Zm00001d025605,Zm00001d025606,Zm00001d025609,Zm00001d025611	1217,485,517,1535,371,1220,1535,1265,1535	1,1,2,1,1,2,1,2,1	NA	NA	1,1,2,1,1,2,1,2,1	NA	1217,485,517,1535,371,1220,1535,1265,1535	NA
Zm00001d025593,Zm00001d025599,Zm00001d025607	1787,1793,1483	4,4,3	NA	NA	4,4,3	NA	1787,1793,1483	NA
Zm00001d025594,Zm00001d025600,Zm00001d025602	1214,657,654	3,2,2	NA	NA	3,2,2	NA	1214,657,654	NA
Zm00001d025604,Zm00001d025610	2972,1373	4,3	NA	NA	4,3	NA	2972,1373	NA
Zm00001d025629,Zm00001d025633	16273,16275	12,12	NA	NA	12,12	NA	16273,16275	NA
Zm00001d025632,Zm00001d025636	1022,1022	2,2	NA	NA	2,2	NA	1022,1022	NA
Zm00001d025685,Zm00001d025686	5411,5043	7,2	NA	NA	7,2	NA	5411,5043	NA
Zm00001d025741,Zm00001d025744	491,311	1,1	NA	NA	1,1	NA	491,311	NA
Zm00001d025808,Zm00001d025812	3028,1812	2,1	NA	NA	2,1	NA	3028,1812	NA
Zm00001d025835,Zm00001d025836	10791,2535	3,2	NA	NA	3,2	NA	10791,2535	NA
Zm00001d025846,Zm00001d025847	3892,5921	12,12	NA	NA	12,12	NA	3892,5921	NA
Zm00001d025875,Zm00001d025881	2471,2762	1,3	NA	NA	1,3	NA	2471,2762	NA
Zm00001d025877,Zm00001d025878,Zm00001d025884	854,1595,1877	1,2,3	NA	NA	1,2,3	NA	854,1595,1877	NA
Zm00001d025887,Zm00001d025888,Zm00001d025889	3928,3774,2776	6,6,6	NA	NA	6,6,6	NA	3928,3774,2776	NA
Zm00001d025900,Zm00001d025901	1381,1707	3,2	NA	NA	3,2	NA	1381,1707	NA
Zm00001d025920,Zm00001d025921	2009,7980	1,6	NA	NA	1,6	NA	2009,7980	NA
Zm00001d025922,Zm00001d025923,Zm00001d025924	1718,1576,1389	5,5,4	NA	NA	5,5,4	NA	1718,1576,1389	NA
Zm00001d026026,Zm00001d026028,Zm00001d026029	2002,290,314	2,1,1	NA	NA	2,1,1	NA	2002,290,314	NA
Zm00001d026133,Zm00001d026134	3457,1955	5,5	NA	NA	5,5	NA	3457,1955	NA
Zm00001d026160,Zm00001d026162,Zm00001d026163	401,404,3661	1,1,2	NA	NA	1,1,2	NA	401,404,3661	NA
Zm00001d026169,Zm00001d026170,Zm00001d026171	1468,1294,828	4,4,3	NA	NA	4,4,3	NA	1468,1294,828	NA
Zm00001d026177,Zm00001d026178	1355,1274	3,3	NA	NA	3,3	NA	1355,1274	NA
Zm00001d026182,Zm00001d026184,Zm00001d026191	614,896,812	1,1,1	NA	NA	1,1,1	NA	614,896,812	NA
Zm00001d026197,Zm00001d026203,Zm00001d026204	1400,1423,1692	2,3,4	NA	NA	2,3,4	NA	1400,1423,1692	NA
Zm00001d026225,Zm00001d026226	224,442	1,2	NA	NA	1,2	NA	224,442	NA
Zm00001d026250,Zm00001d026251	1327,1698	3,3	NA	NA	3,3	NA	1327,1698	NA
Zm00001d026369,Zm00001d026370,Zm00001d026371	2817,5904,2010	7,6,4	NA	NA	7,6,4	NA	2817,5904,2010	NA
Zm00001d026382,Zm00001d026383	3581,3358	5,5	NA	NA	5,5	NA	3581,3358	NA
Zm00001d026406,Zm00001d026412,Zm00001d026413	744,796,953	2,2,2	NA	NA	2,2,2	NA	744,796,953	NA
Zm00001d026408,Zm00001d026411	1215,1215	5,4	NA	NA	5,4	NA	1215,1215	NA
Zm00001d026454,Zm00001d026456,Zm00001d026457	329,501,474	1,2,1	NA	NA	1,2,1	NA	329,501,474	NA
Zm00001d026488,Zm00001d026489	1220,1178	1,1	NA	NA	1,1	NA	1220,1178	NA
Zm00001d026522,Zm00001d026528	19430,4955	5,8	NA	NA	5,8	NA	19430,4955	NA
Zm00001d026557,Zm00001d026558	1891,1262	1,1	NA	NA	1,1	NA	1891,1262	NA
Zm00001d026588,Zm00001d026589	2549,1665	4,3	NA	NA	4,3	NA	2549,1665	NA
Zm00001d026661,Zm00001d026663	701,773	1,1	NA	NA	1,1	NA	701,773	NA
Zm00001d027281,Zm00001d027283	1203,956	2,1	NA	NA	2,1	NA	1203,956	NA
Zm00001d027290,Zm00001d027291	569,434	1,1	NA	NA	1,1	NA	569,434	NA
Zm00001d027488,Zm00001d027489	2662,3075	6,4	NA	NA	6,4	NA	2662,3075	NA
Zm00001d027508,Zm00001d027509	4063,2098	6,6	NA	NA	6,6	NA	4063,2098	NA
Zm00001d027524,Zm00001d027525	1539,1258	3,3	NA	NA	3,3	NA	1539,1258	NA
Zm00001d027534,Zm00001d027535	2210,4396	2,2	NA	NA	2,2	NA	2210,4396	NA
Zm00001d027539,Zm00001d027540,Zm00001d027541,Zm00001d027542	1411,1581,1200,1338	2,3,3,2	NA	NA	2,3,3,2	NA	1411,1581,1200,1338	NA
Zm00001d027570,Zm00001d027571,Zm00001d027572	4697,4384,6002	5,5,5	NA	NA	5,5,5	NA	4697,4384,6002	NA
Zm00001d027578,Zm00001d027580	2706,2884	8,6	NA	NA	8,6	NA	2706,2884	NA
Zm00001d027599,Zm00001d027601	1556,1607	1,1	NA	NA	1,1	NA	1556,1607	NA
Zm00001d027610,Zm00001d027611	1691,1505	1,1	NA	NA	1,1	NA	1691,1505	NA
Zm00001d027621,Zm00001d027622	2553,4542	2,2	NA	NA	2,2	NA	2553,4542	NA
Zm00001d027638,Zm00001d027639,Zm00001d027642,Zm00001d027643	1412,1806,1454,1511	1,2,1,1	NA	NA	1,2,1,1	NA	1412,1806,1454,1511	NA
Zm00001d027678,Zm00001d027679	1192,1239	2,2	NA	NA	2,2	NA	1192,1239	NA
Zm00001d027684,Zm00001d027685	941,908	1,1	NA	NA	1,1	NA	941,908	NA
Zm00001d027686,Zm00001d027687	392,224	1,1	NA	NA	1,1	NA	392,224	NA
Zm00001d027717,Zm00001d027718	968,1255	2,2	NA	NA	2,2	NA	968,1255	NA
Zm00001d027795,Zm00001d027797,Zm00001d027798	227,227,230	1,1,1	NA	NA	1,1,1	NA	227,227,230	NA
Zm00001d027819,Zm00001d027820,Zm00001d027821	398,395,377	1,1,1	NA	NA	1,1,1	NA	398,395,377	NA
Zm00001d027852,Zm00001d027853	2796,980	3,1	NA	NA	3,1	NA	2796,980	NA
Zm00001d027855,Zm00001d027859	1242,1436	2,2	NA	NA	2,2	NA	1242,1436	NA
Zm00001d027864,Zm00001d027866	368,347	1,1	NA	NA	1,1	NA	368,347	NA
Zm00001d027887,Zm00001d027888	2526,3646	4,4	NA	NA	4,4	NA	2526,3646	NA
Zm00001d027899,Zm00001d027900,Zm00001d027901	494,1438,545	1,3,1	NA	NA	1,3,1	NA	494,1438,545	NA
Zm00001d027924,Zm00001d027925,Zm00001d027928,Zm00001d027929	1565,1519,815,920	3,2,1,1	NA	NA	3,2,1,1	NA	1565,1519,815,920	NA
Zm00001d027946,Zm00001d027948	1817,1780	2,2	NA	NA	2,2	NA	1817,1780	NA
Zm00001d027947,Zm00001d027949	1586,1586	1,1	NA	NA	1,1	NA	1586,1586	NA
Zm00001d027954,Zm00001d027956	5755,5750	4,3	NA	NA	4,3	NA	5755,5750	NA
Zm00001d027955,Zm00001d027957	1573,21271	6,9	NA	NA	6,9	NA	1573,21271	NA
Zm00001d027978,Zm00001d027979	1163,938	1,1	NA	NA	1,1	NA	1163,938	NA
Zm00001d027995,Zm00001d027996	9963,2791	9,9	NA	NA	9,9	NA	9963,2791	NA
Zm00001d028002,Zm00001d028003	2476,482	2,1	NA	NA	2,1	NA	2476,482	NA
Zm00001d028008,Zm00001d028009	1536,10840	3,4	NA	NA	3,4	NA	1536,10840	NA
Zm00001d028062,Zm00001d028063	18337,326	3,1	NA	NA	3,1	NA	18337,326	NA
Zm00001d028069,Zm00001d028070	3971,1895	6,2	NA	NA	6,2	NA	3971,1895	NA
Zm00001d028144,Zm00001d028151	1820,2210	2,2	NA	NA	2,2	NA	1820,2210	NA
Zm00001d028162,Zm00001d028164	7217,4794	14,13	NA	NA	14,13	NA	7217,4794	NA
Zm00001d028249,Zm00001d028252	4854,7513	6,7	NA	NA	6,7	NA	4854,7513	NA
Zm00001d028312,Zm00001d028314,Zm00001d028315	6462,824,407	5,3,1	NA	NA	5,3,1	NA	6462,824,407	NA
Zm00001d028347,Zm00001d028348,Zm00001d028349	1530,2115,1825	4,4,4	NA	NA	4,4,4	NA	1530,2115,1825	NA
Zm00001d028354,Zm00001d028355	4562,12157	5,6	NA	NA	5,6	NA	4562,12157	NA
Zm00001d028356,Zm00001d028357	521,620	1,1	NA	NA	1,1	NA	521,620	NA
Zm00001d028367,Zm00001d028368	2715,2968	6,7	NA	NA	6,7	NA	2715,2968	NA
Zm00001d028399,Zm00001d028400	2498,3381	3,3	NA	NA	3,3	NA	2498,3381	NA
Zm00001d028454,Zm00001d028455	1879,2029	2,2	NA	NA	2,2	NA	1879,2029	NA
Zm00001d028465,Zm00001d028467,Zm00001d028469	1177,2479,635	2,2,1	NA	NA	2,2,1	NA	1177,2479,635	NA
Zm00001d028495,Zm00001d028497	2024,2023	1,2	NA	NA	1,2	NA	2024,2023	NA
Zm00001d028519,Zm00001d028525	5206,5888	7,7	NA	NA	7,7	NA	5206,5888	NA
Zm00001d028554,Zm00001d028555,Zm00001d028556,Zm00001d028557,Zm00001d028561	4807,476,696,476,479	9,1,2,1,1	NA	NA	9,1,2,1,1	NA	4807,476,696,476,479	NA
Zm00001d028630,Zm00001d028639	2180,4119	2,2	NA	NA	2,2	NA	2180,4119	NA
Zm00001d028679,Zm00001d028680	3100,3022	4,3	NA	NA	4,3	NA	3100,3022	NA
Zm00001d028731,Zm00001d028732	2987,3724	3,5	NA	NA	3,5	NA	2987,3724	NA
Zm00001d028740,Zm00001d028741	922,922	2,2	NA	NA	2,2	NA	922,922	NA
Zm00001d028767,Zm00001d028768	1036,773	2,1	NA	NA	2,1	NA	1036,773	NA
Zm00001d028814,Zm00001d028815,Zm00001d028816	986,978,975	2,2,2	NA	NA	2,2,2	NA	986,978,975	NA
Zm00001d028821,Zm00001d028822,Zm00001d028823	1205,1226,1235	1,1,1	NA	NA	1,1,1	NA	1205,1226,1235	NA
Zm00001d028842,Zm00001d028845,Zm00001d028849,Zm00001d028850,Zm00001d028854	5258,1422,1484,1422,8407	3,2,2,2,3	NA	NA	3,2,2,2,3	NA	5258,1422,1484,1422,8407	NA
Zm00001d028887,Zm00001d028888	1805,1805	1,1	NA	NA	1,1	NA	1805,1805	NA
Zm00001d028987,Zm00001d028988	5260,3507	6,3	NA	NA	6,3	NA	5260,3507	NA
Zm00001d028995,Zm00001d028999	2109,2498	3,3	NA	NA	3,3	NA	2109,2498	NA
Zm00001d029084,Zm00001d029088	6049,3482	17,8	NA	NA	17,8	NA	6049,3482	NA
Zm00001d029085,Zm00001d029089	2362,1505	4,6	NA	NA	4,6	NA	2362,1505	NA
Zm00001d029086,Zm00001d029090	494,509	1,1	NA	NA	1,1	NA	494,509	NA
Zm00001d029099,Zm00001d029101	1047,680	2,2	NA	NA	2,2	NA	1047,680	NA
Zm00001d029108,Zm00001d029111,Zm00001d029115,Zm00001d029117	1023,1016,704,1016	2,1,1,1	NA	NA	2,1,1,1	NA	1023,1016,704,1016	NA
Zm00001d029109,Zm00001d029112	413,413	2,2	NA	NA	2,2	NA	413,413	NA
Zm00001d029146,Zm00001d029157,Zm00001d029159	3872,5699,6493	4,6,10	NA	NA	4,6,10	NA	3872,5699,6493	NA
Zm00001d029154,Zm00001d029164	1969,1984	2,2	NA	NA	2,2	NA	1969,1984	NA
Zm00001d029183,Zm00001d029184	2661,1714	5,2	NA	NA	5,2	NA	2661,1714	NA
Zm00001d029209,Zm00001d029211	4453,3525	8,10	NA	NA	8,10	NA	4453,3525	NA
Zm00001d029241,Zm00001d029243	2509,1973	2,2	NA	NA	2,2	NA	2509,1973	NA
Zm00001d029246,Zm00001d029247	2609,2666	1,1	NA	NA	1,1	NA	2609,2666	NA
Zm00001d029274,Zm00001d029279,Zm00001d029280	1489,1394,1372	2,2,2	NA	NA	2,2,2	NA	1489,1394,1372	NA
Zm00001d029288,Zm00001d029289,Zm00001d029290	2486,2513,2156	4,5,5	NA	NA	4,5,5	NA	2486,2513,2156	NA
Zm00001d029314,Zm00001d029318,Zm00001d029319,Zm00001d029320,Zm00001d029321	2865,4031,450,935,2097	2,3,1,1,2	NA	NA	2,3,1,1,2	NA	2865,4031,450,935,2097	NA
Zm00001d029353,Zm00001d029356,Zm00001d029359	8033,2501,2082	2,2,2	NA	NA	2,2,2	NA	8033,2501,2082	NA
Zm00001d029372,Zm00001d029373	4433,4194	8,8	NA	NA	8,8	NA	4433,4194	NA
Zm00001d029376,Zm00001d029377	3879,2142	5,5	NA	NA	5,5	NA	3879,2142	NA
Zm00001d029387,Zm00001d029388,Zm00001d029389	2614,1758,1920	5,4,5	NA	NA	5,4,5	NA	2614,1758,1920	NA
Zm00001d029457,Zm00001d029459	4574,3396	4,4	NA	NA	4,4	NA	4574,3396	NA
Zm00001d029476,Zm00001d029478	4747,3312	7,7	NA	NA	7,7	NA	4747,3312	NA
Zm00001d029519,Zm00001d029520,Zm00001d029526	1839,2275,2031	2,4,2	NA	NA	2,4,2	NA	1839,2275,2031	NA
Zm00001d029580,Zm00001d029581,Zm00001d029582	1205,1205,1422	1,1,1	NA	NA	1,1,1	NA	1205,1205,1422	NA
Zm00001d029584,Zm00001d029586,Zm00001d029587,Zm00001d029589	536,701,746,673	1,1,1,2	NA	NA	1,1,1,2	NA	536,701,746,673	NA
Zm00001d029601,Zm00001d029602	1442,898	2,2	NA	NA	2,2	NA	1442,898	NA
Zm00001d029628,Zm00001d029630,Zm00001d029631	694,350,383	1,1,1	NA	NA	1,1,1	NA	694,350,383	NA
Zm00001d029667,Zm00001d029668	2233,2233	5,5	NA	NA	5,5	NA	2233,2233	NA
Zm00001d029696,Zm00001d029699,Zm00001d029700,Zm00001d029701,Zm00001d029702,Zm00001d029703,Zm00001d029704,Zm00001d029706,Zm00001d029707,Zm00001d029708	1180,1104,619,863,386,1327,818,1105,952,695	2,2,2,1,1,2,1,2,2,1	NA	NA	2,2,2,1,1,2,1,2,2,1	NA	1180,1104,619,863,386,1327,818,1105,952,695	NA
Zm00001d029773,Zm00001d029775	515,505	2,2	NA	NA	2,2	NA	515,505	NA
Zm00001d029783,Zm00001d029784	2048,941	5,1	NA	NA	5,1	NA	2048,941	NA
Zm00001d029792,Zm00001d029798,Zm00001d029800	872,887,887	1,1,1	NA	NA	1,1,1	NA	872,887,887	NA
Zm00001d029793,Zm00001d029799,Zm00001d029801	572,9100,5669	2,4,5	NA	NA	2,4,5	NA	572,9100,5669	NA
Zm00001d029858,Zm00001d029859	428,401	1,1	NA	NA	1,1	NA	428,401	NA
Zm00001d029899,Zm00001d029903,Zm00001d029906,Zm00001d029907,Zm00001d029913	2692,1464,1757,1219,1307	4,4,4,2,3	NA	NA	4,4,4,2,3	NA	2692,1464,1757,1219,1307	NA
Zm00001d029901,Zm00001d029902	3623,2163	8,3	NA	NA	8,3	NA	3623,2163	NA
Zm00001d029922,Zm00001d029924	2472,2521	6,8	NA	NA	6,8	NA	2472,2521	NA
Zm00001d029932,Zm00001d029933	4231,2564	4,4	NA	NA	4,4	NA	4231,2564	NA
Zm00001d029969,Zm00001d029970	632,2127	1,2	NA	NA	1,2	NA	632,2127	NA
Zm00001d030079,Zm00001d030080	881,1168	3,2	NA	NA	3,2	NA	881,1168	NA
Zm00001d030094,Zm00001d030095	4315,3668	5,3	NA	NA	5,3	NA	4315,3668	NA
Zm00001d030127,Zm00001d030130	2679,11358	8,8	NA	NA	8,8	NA	2679,11358	NA
Zm00001d030158,Zm00001d030159	3358,3814	3,6	NA	NA	3,6	NA	3358,3814	NA
Zm00001d030177,Zm00001d030180	437,392	1,1	NA	NA	1,1	NA	437,392	NA
Zm00001d030207,Zm00001d030208	2559,1856	1,2	NA	NA	1,2	NA	2559,1856	NA
Zm00001d030212,Zm00001d030213,Zm00001d030218	2832,3451,2967	5,7,3	NA	NA	5,7,3	NA	2832,3451,2967	NA
Zm00001d030233,Zm00001d030234,Zm00001d030235	2137,2274,2422	4,4,4	NA	NA	4,4,4	NA	2137,2274,2422	NA
Zm00001d030248,Zm00001d030253	8023,1710	2,2	NA	NA	2,2	NA	8023,1710	NA
Zm00001d030261,Zm00001d030262	512,581	1,1	NA	NA	1,1	NA	512,581	NA
Zm00001d030270,Zm00001d030282,Zm00001d030285	22969,50545,13020	20,31,29	NA	NA	20,31,29	NA	22969,50545,13020	NA
Zm00001d030274,Zm00001d030275,Zm00001d030276,Zm00001d030277	206,2334,2334,2504	1,5,5,5	NA	NA	1,5,5,5	NA	206,2334,2334,2504	NA
Zm00001d030303,Zm00001d030304	2541,1980	3,2	NA	NA	3,2	NA	2541,1980	NA
Zm00001d030314,Zm00001d030316	1239,1924	2,2	NA	NA	2,2	NA	1239,1924	NA
