GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00008a002481,Zm00008a002488	2425,9597	7,6	Zm00008a002488	6	7	9597	2425	RLG00001B73v400254,RLG00001B73v414225,RLG00001B73v408364,RLX19154B73v400001,RLG00001B73v410439,RLG00001B73v415390,RLG00001B73v411005,RLG00010B73v401140,DHH00009B73v400839,RLX19260B73v400001,RLG00388B73v400009,RLG00035B73v400260,RLG00001B73v411095,RLG00001B73v402618,RLG00001B73v412338,RLG18922B73v400001,RLG00001B73v402201,RLG00001B73v402610,DHH00002B73v405958,RLG00001B73v412872,DHH00001B73v409857,RLC18288B73v400001,RLG00001B73v401958,RLG00001B73v414316,RLG00001B73v415933,RLG00001B73v414091,RLC00025B73v400247,RLG00001B73v404604,DHH00005B73v403541,RLG00001B73v411173,RLG00058B73v400070,RLG00001B73v414160,RLG00001B73v404013,DHH00002B73v409957,RLG00071B73v400008,RLX21319B73v400001,RLC00013B73v400841,RLG00011B73v401216,RLG00001B73v400264,RLG00330B73v400011,RLX13281B73v400001,RLC00002B73v414666,RLG00001B73v412694,RLG24977B73v400001,RLX23580B73v400001,RLG00001B73v406443,RLG00331B73v400009,RLG00001B73v413935,RLG00001B73v414509,RLG00001B73v415117,RLG00001B73v410473,RLG00001B73v400299,RLG00001B73v401710,RLG00001B73v410371,DHH00001B73v404261,DHH00001B73v400315,RLG00001B73v403789,RLG00001B73v414925,RLG00001B73v404469,RLG00001B73v414467,RLG00001B73v406310,RLG00001B73v401244,RLG00001B73v408190,RLC17360B73v400001,RLG00001B73v404206,RLG00001B73v414947,RLG00001B73v411051,RLG00001B73v403482,RLG00001B73v410183,RLG02934B73v400002,RLX02369B73v400002,DHH00001B73v403649,RLG00001B73v405237,RLG19455B73v400001,RLC00002B73v413546,RLG14631B73v400001,DHH00017B73v400025,RLG00001B73v412900,DHH00013B73v400078,RLG00001B73v409454,RLG00040B73v400189,RLX23978B73v400001,RLG00001B73v414041,RLG00001B73v407989,RLG00001B73v406409,RLG00001B73v405521,RLG00123B73v400029,RLG00001B73v403923,DHH00006B73v401520,RLG00001B73v403240,RLG00001B73v404498,RLG00001B73v414030,RLC00041B73v400149,RLG00175B73v400021,DHH00001B73v400108,RLG00001B73v414648,RLG04489B73v400002,RLG00001B73v415524,RLX09624B73v400001,RLG00378B73v400003,RLG00001B73v415742,RLG00001B73v407849,RLG00001B73v403404,RLG00001B73v400399,RLG00001B73v412480,DHH00001B73v402778,RLG00001B73v401752,RLG00021B73v400455,RLC00250B73v400010,RLX03434B73v400002,RLG00001B73v403060,RLG00001B73v402955,RLG00001B73v408258,RLG00001B73v410420,RLG00001B73v415638,RLG00001B73v405278,RLG00001B73v402365,RLG00001B73v410999,RLG00001B73v404334,RLG00051B73v400069,RLG00554B73v400002,RLG00001B73v412221,RLG00001B73v407789,RLG00001B73v414085,RLC00002B73v410522,DHH00002B73v404535,RLG00009B73v400871,RLG00001B73v411300,RLG00001B73v414691,RLX19762B73v4S0010,RLG00001B73v413511,RLG00001B73v407294,RLG00001B73v410492,RLG00801B73v400004,RLG00001B73v401274,RLG00001B73v403809,RLG00001B73v413106,RLG00001B73v411163,RLG00001B73v414075,RLC00146B73v400005,RLC00105B73v400023,RLG00001B73v414172,RLG00155B73v400017,RLX07138B73v400001,RLC00079B73v400055,RLX02160B73v400001,DHH00283B73v400002,RLG00001B73v403728,RLG00001B73v408042,RLX01493B73v400003,RLX22263B73v400001,RLG00006B73v403938,RLG00001B73v411288,RLG00001B73v405052,RLG00001B73v400976,RLX24182B73v400001,DHH01762B73v400001,RLX02937B73v400002,RLC00002B73v415191,RLG00001B73v405054,RLC00206B73v400003,RLX13951B73v400001,RLG00001B73v409108,RLG00001B73v410957,RLX12014B73v400001,DHH00001B73v406756,RLG20845B73v400001,RLG00507B73v400006,RLX19258B73v400001,RLG00001B73v413329,RLX04450B73v400001,RLG00001B73v412703,RLG00001B73v402411,RLC00386B73v400008,RLG00001B73v406933,RLG00001B73v412135,RLC00901B73v400005,RLG00001B73v405225,RLG00047B73v400086,RLG00001B73v409750,RLG00001B73v406578,DHH00002B73v406294,RLG00001B73v402170,RLG00001B73v405783,RLC04445B73v400002,DHH00001B73v401995,RLG00001B73v409962,RLX21724B73v400001,RLG00001B73v401972,RLG00001B73v413428,RLX17291B73v400001,RLG00001B73v413219,RLG00001B73v406376,RLG00001B73v402383,RLG00001B73v405983,DHH00002B73v403438,DHH00004B73v403337,RLG00001B73v403931,RLC00004B73v411126,RLG00001B73v414020,RLG00001B73v400109,RLG00001B73v411855,RLG00001B73v415557,RLG00001B73v401518,RLG00001B73v412805,RLG00001B73v415436,RLG00001B73v409066,RLC00025B73v400021,DHH00005B73v400909,RLG00001B73v415977,RLG00001B73v411327,RLC00280B73v400008,RLX21340B73v400001,RLG00001B73v412534,RLG24576B73v400001,RLG00001B73v405001,RLG00001B73v410856,RLG00766B73v400003,RLX02529B73v400001,RLG00009B73v401591,DHH00001B73v410255,RLG00001B73v415871,RLG00001B73v403111,RLG00001B73v413812,RLX00581B73v400007,RLG00001B73v410310,RLG00001B73v410316,RLG00001B73v412627,RLG00001B73v409094,RLC22710B73v400001,RLG00001B73v415729,RLC02387B73v400002,RLG00001B73v410070,RLG00001B73v411881,RLG00001B73v411884,DHH00005B73v402717,RLC00004B73v410259,RLG03208B73v400002,RLG00001B73v415281,RLC02238B73v400002,RLG00001B73v406688,RLG20042B73v400001,RLX00827B73v400003,RLG00001B73v413463,RLG00001B73v409898,RLG00001B73v404749,RLG00006B73v404043,DHH00004B73v400587,RLG00001B73v401990,RLG02243B73v400003,RLG00001B73v404581,RLG00001B73v415941,RLG00001B73v408946,RLG00001B73v415866,RLX14850B73v400001,RLG00001B73v405814,RLG00001B73v411815,DHH00002B73v405902,RLC00146B73v400011,RLG00007B73v402946,RLG00001B73v415790,RLG00001B73v401528,DHH00001B73v410173,RLC01430B73v400001,RLG00001B73v400738,RLG00001B73v411296,RLG00001B73v414441,RLX17432B73v400001,RLG00001B73v407250,RLG00001B73v402957,RLG00001B73v412039,RLG00174B73v400012,RLG00001B73v404854,RLG00001B73v406069,DHH00009B73v400070,RLG00001B73v409059,RLG00001B73v406732,RLG00001B73v410960,RLG00006B73v403844,RLG00001B73v408270,RLG00001B73v407911,RLX01179B73v400001,RLX01179B73v400002,DHH00001B73v400900,RLG00021B73v400207,RLG00010B73v400480,RLG00001B73v402460,RLG22377B73v400001,RLG00739B73v400002,RLG00001B73v404316,RLG00001B73v406889,RLG00010B73v400844,RLX20854B73v400001,RLG00001B73v410628,RLG00300B73v400006,RLG00001B73v411323,RLG00001B73v401890,DHH00001B73v405894,RLG00001B73v408978,RLC17859B73v400001,RLC03025B73v400002,RLC04531B73v400002,RLX00579B73v400007,RLG01519B73v400002,RLG00001B73v408908,RLG00001B73v408904,RLG00001B73v401944,RLG00008B73v402967,RLX20687B73v400001,RLG00001B73v414307,DHH00364B73v400001,RLC00139B73v400022,RLG00001B73v413128,RLX17374B73v400001,RLG00001B73v407731,RLC00002B73v414012,RLG00001B73v402281,RLG00001B73v415604,RLG00001B73v415403,RLG00001B73v406102,RLG00001B73v401675,RLX04459B73v400002,RLG00001B73v413197,RLG00001B73v413052,RLG00001B73v408828,RLG00001B73v402349,RLC00002B73v410654,RLG20040B73v400001,RLG00001B73v400652,DHH00009B73v400593,RLG00001B73v404457,RLG00001B73v406606,RLX12448B73v400001,RLG00001B73v410669,RLG00001B73v406694,RLG19012B73v400001,RLG00001B73v412377,RLG00001B73v404049,RLX21403B73v400001,RLG24104B73v400001,DHH00068B73v400011,RLG00001B73v406821,RLG00051B73v400105,RLG00001B73v408838,RLG00001B73v402851,RLC00019B73v400526,RLG00001B73v412278,RLG00001B73v414197,RLG00001B73v400682,RLC00079B73v400036,RLG00001B73v404487,RLG00001B73v403256,RLG00001B73v413709,RLG00001B73v401538,RLC02357B73v400002,RLG00001B73v403797,RLG00001B73v406176,RLG00001B73v412187,RLG00001B73v400810,DHH00003B73v404757,RLC00022B73v400474,DHH00001B73v402365,RLG00089B73v400030,RLG00001B73v412491,DHH00004B73v400996,RLC00002B73v411137,RLX17340B73v400001,RLC00034B73v400289,RLX21215B73v400001,RLX18509B73v400001
Zm00008a002496,Zm00008a002497	3311,464	2,1	NA	NA	2,1	NA	3311,464	NA
Zm00008a002570,Zm00008a002577	624,621	4,4	NA	NA	4,4	NA	624,621	NA
Zm00008a002673,Zm00008a002674	6545,586	3,2	Zm00008a002673	3	2	6545	586	RLG00001B73v413970,RLG00006B73v403850,DHH00002B73v402138,RLC00117B73v400014,DHH00017B73v400246,RLX01452B73v400001,RLG00078B73v400026,RLC00079B73v400012,RLX01377B73v400003,RLG00024B73v400472,DHH00001B73v403251,RLG00021B73v400288,RLG00006B73v404095,RLG02782B73v400002,DHH00024B73v400047,RLG00598B73v400006,RLX20484B73v400001,RLG00001B73v415709,DHH00024B73v400049,RLC00002B73v415014,RLX05332B73v400001,RLX01734B73v400002,RLG00007B73v402908,RLX22175B73v400001,RLG02989B73v400002,RLC00029B73v400297,DHH00004B73v400307,RLC00002B73v411856,RLG00001B73v415383,RLC19015B73v400001,RLG00008B73v402287,RLX18839B73v400001,RLG00003B73v409024,RLG18635B73v400001,RLG18973B73v400001,RLG00006B73v400201,DHH00067B73v400010,RLC00004B73v410463,RLX08168B73v400001,RLG00043B73v400139,RLG00001B73v413604,RLX10623B73v400001,RLX16104B73v400001,RLX20881B73v400001,RLX09791B73v400001,RLG00006B73v403155,RLG00007B73v403187,RLG24459B73v400001,RLG00774B73v400005,RLC00013B73v400916,RLG00131B73v400023,RLG17964B73v400001,RLX17812B73v400001,RLX05850B73v400001,DHH00001B73v406348,RLC00002B73v414468,RLG00006B73v404051,RLX08331B73v400001,DHH00003B73v400118,RLX19422B73v400001,RLX21799B73v400001,RLC02878B73v400002,RLG01379B73v400001,RLX13520B73v400001,DHH00004B73v403611,RLG23168B73v400001,DHH00001B73v402181,RLG00043B73v400002,RLG00001B73v404687,RLX00234B73v400016,RLX00234B73v400014,DHH00024B73v400060,RLG00001B73v415119,RLG00001B73v414561,RLX10861B73v400001,RLG00006B73v404052,RLC00002B73v407879,RLC00444B73v400008,RLG03039B73v400002,RLG00212B73v400009,RLX18786B73v400001,RLX12180B73v400001,RLG00006B73v403554,RLG19589B73v400001,RLX05333B73v400001,RLG00253B73v400013,RLG00001B73v415163,DHH00001B73v407873,DHH00079B73v400005,RLC00002B73v410393,RLX15474B73v400001,RLX24086B73v400001,RLX03380B73v400002,DHH00005B73v401500,RLX13461B73v400001,RLX12200B73v400001,RLX07597B73v400001,RLG00047B73v400114,DHH00004B73v400282,RLG00001B73v416010,DHH00024B73v400079,RLG00021B73v400487,RLX08117B73v400001,RLG00003B73v411217,RLX00532B73v400001,RLX03389B73v400002,RLX00954B73v400001,RLG00017B73v400575,RLG00006B73v401405,RLC00372B73v400007,RLX19840B73v400001,RLX06060B73v400001,RLX15272B73v400001,RLG00003B73v409849,RLG00021B73v400510,RLG00006B73v402746,RLG02243B73v400003,RLG00009B73v401711,RLX14757B73v400001,RLX16024B73v400001,RLX00210B73v400010,RLC00057B73v400101,DHH00024B73v400002,DHH00024B73v400001,RLG00320B73v400007,RLG00003B73v403182,RLC00004B73v411706,RLX08196B73v400001,RLX13133B73v400001,RLX02060B73v400001,RLG22577B73v400001,RLG00011B73v401280,RLX16218B73v400001,DHH00001B73v406958,RLC00004B73v408776,RLX12381B73v400001,RLX05528B73v400001,RLG00006B73v402267,RLX20499B73v400001,RLG22361B73v400001,RLG00006B73v401761,RLG02172B73v400003,RLX23708B73v400001,RLG00006B73v401644,RLX24160B73v400001,RLG00185B73v400003,RLX09717B73v400001,RLX15978B73v400001,RLX24384B73v400001,RLX24932B73v400001,DHH00005B73v400145,RLG19059B73v400001,RLG00001B73v415810,RLX07415B73v400001,RLG00003B73v411572,RLG00001B73v413858,RLX08307B73v400001,RLC05988B73v400001,RLX08219B73v400001,RLX09349B73v400001,RLX19887B73v400001,RLG00007B73v403089,RLX14377B73v400001,RLC00002B73v414620,RLX18646B73v400001,DHH00010B73v400402,RLG00003B73v410872,RLX14661B73v400001,RLX00210B73v400004,RLG00006B73v402852,RLX06851B73v400001,RLX03378B73v400001,RLX10689B73v400001,RLG00003B73v412148,RLG00047B73v400123,RLG00010B73v400636,RLG00003B73v409727,RLG00047B73v400128,RLG00006B73v402167,RLC00002B73v413558,RLC00057B73v400089,RLX04752B73v400002,RLG00006B73v401696,RLC00002B73v413123,RLX02942B73v400002,RLG13379B73v400001,RLC00079B73v400029,RLX02012B73v400001,DHH00003B73v400012,RLG00005B73v404055,RLX14729B73v400001,RLG01030B73v400002,RLG00012B73v400668,RLG00006B73v403043,RLX00677B73v400006,RLX11912B73v400001,RLX00677B73v400004,RLX00677B73v400005,RLG21498B73v400001,RLX21097B73v400001,DHH00024B73v400038
Zm00008a002684,Zm00008a002687	2512,8924	5,6	Zm00008a002687	6	5	8924	2512	DHH00001B73v400931
Zm00008a002685,Zm00008a002686	3115,2477	6,4	NA	NA	6,4	NA	3115,2477	NA
Zm00008a002753,Zm00008a002761	3623,6789	6,7	Zm00008a002761	7	6	6789	3623	RLC23102B73v400001,RLX17580B73v400001,RLG17007B73v400001,DHH00015B73v400178,RLG00569B73v400001,RLX20137B73v400001
Zm00008a002754,Zm00008a002757,Zm00008a002765	11548,5412,7823	6,5,7	NA	NA	6,5,7	NA	11548,5412,7823	NA
Zm00008a002774,Zm00008a002781,Zm00008a002785,Zm00008a002787	1092,1699,1675,6942	2,2,2,3	Zm00008a002787	3	2,2,2	6942	1092,1699,1675	DHH00009B73v400613
Zm00008a002795,Zm00008a002798	11336,3768	4,4	NA	NA	4,4	NA	11336,3768	NA
Zm00008a002821,Zm00008a002822	2808,3212	5,3	NA	NA	5,3	NA	2808,3212	NA
Zm00008a002834,Zm00008a002837	9252,5145	5,7	Zm00008a002834,Zm00008a002837	5,7	NA	9252,5145	NA	RLX20630B73v400001,RLX24421B73v400001
Zm00008a003015,Zm00008a003017,Zm00008a003018,Zm00008a003021	515,25363,56978,524	1,3,3,1	NA	NA	1,3,3,1	NA	515,25363,56978,524	NA
Zm00008a003045,Zm00008a003046,Zm00008a003047	485,4809,395	1,3,2	Zm00008a003046	3	1,2	4809	485,395	DHH00003B73v400893,RLG00085B73v400025,DHH00001B73v409616,DHH00002B73v404000,DHH00002B73v401158,DHH00001B73v403457,DHH00002B73v406537
Zm00008a003051,Zm00008a003052	1556,2407	4,4	NA	NA	4,4	NA	1556,2407	NA
Zm00008a003067,Zm00008a003068	1589,1595	1,1	NA	NA	1,1	NA	1589,1595	NA
Zm00008a003125,Zm00008a003127	8036,8032	15,16	NA	NA	15,16	NA	8036,8032	NA
Zm00008a003126,Zm00008a003128	1832,2886	4,5	NA	NA	4,5	NA	1832,2886	NA
Zm00008a003129,Zm00008a003130	973,11581	3,3	NA	NA	3,3	NA	973,11581	NA
Zm00008a003154,Zm00008a003163,Zm00008a003168,Zm00008a003175,Zm00008a003183,Zm00008a003192,Zm00008a003198	2742,7507,2913,4485,3720,3708,2968	2,4,4,5,6,5,4	Zm00008a003175	5	2,4,4,6,5,4	4485	2742,7507,2913,3720,3708,2968	DHH00001B73v406955,DHH00005B73v400295
Zm00008a003156,Zm00008a003158,Zm00008a003160	1407,1349,1399	3,3,3	NA	NA	3,3,3	NA	1407,1349,1399	NA
Zm00008a003161,Zm00008a003167,Zm00008a003174,Zm00008a003181,Zm00008a003190,Zm00008a003195	2283,1127,1314,1300,1613,1303	3,1,3,2,3,2	NA	NA	3,1,3,2,3,2	NA	2283,1127,1314,1300,1613,1303	NA
Zm00008a003170,Zm00008a003176,Zm00008a003191,Zm00008a003197,Zm00008a003199,Zm00008a003200	703,1351,1330,1258,990,5196	2,2,2,2,2,2	NA	NA	2,2,2,2,2,2	NA	703,1351,1330,1258,990,5196	NA
Zm00008a003172,Zm00008a003179,Zm00008a003188	584,2727,7010	1,4,3	NA	NA	1,4,3	NA	584,2727,7010	NA
Zm00008a003173,Zm00008a003180,Zm00008a003194	1862,1485,1413	3,4,2	NA	NA	3,4,2	NA	1862,1485,1413	NA
Zm00008a003220,Zm00008a003221,Zm00008a003222	368,8372,1092	1,3,2	NA	NA	1,3,2	NA	368,8372,1092	NA
Zm00008a003265,Zm00008a003266,Zm00008a003267	587,31899,2580	1,6,2	NA	NA	1,6,2	NA	587,31899,2580	NA
Zm00008a003303,Zm00008a003304,Zm00008a003305	932,482,685	2,1,3	NA	NA	2,1,3	NA	932,482,685	NA
Zm00008a003306,Zm00008a003307,Zm00008a003308	1321,1428,6214	3,3,5	NA	NA	3,3,5	NA	1321,1428,6214	NA
Zm00008a003336,Zm00008a003337	977,1726	3,2	NA	NA	3,2	NA	977,1726	NA
Zm00008a003366,Zm00008a003367	1866,2996	2,2	NA	NA	2,2	NA	1866,2996	NA
Zm00008a003374,Zm00008a003375	12875,2961	7,7	NA	NA	7,7	NA	12875,2961	NA
Zm00008a003480,Zm00008a003482	642,983	2,1	NA	NA	2,1	NA	642,983	NA
Zm00008a003488,Zm00008a003489,Zm00008a003490,Zm00008a003491	1698,2069,5398,3096	4,4,6,6	NA	NA	4,4,6,6	NA	1698,2069,5398,3096	NA
Zm00008a003544,Zm00008a003545	809,767	1,1	NA	NA	1,1	NA	809,767	NA
Zm00008a003574,Zm00008a003575	4103,2270	5,2	NA	NA	5,2	NA	4103,2270	NA
Zm00008a003592,Zm00008a003602	1023,7768	2,2	NA	NA	2,2	NA	1023,7768	NA
Zm00008a003595,Zm00008a003597	8078,4064	7,8	Zm00008a003595	7	8	8078	4064	RLX20604B73v400001
Zm00008a003618,Zm00008a003630	945,5321	2,3	NA	NA	2,3	NA	945,5321	NA
Zm00008a003645,Zm00008a003646	674,560	1,1	NA	NA	1,1	NA	674,560	NA
Zm00008a003650,Zm00008a003651	4699,973	3,3	NA	NA	3,3	NA	4699,973	NA
Zm00008a003678,Zm00008a003680,Zm00008a003682	416,395,401	1,1,1	NA	NA	1,1,1	NA	416,395,401	NA
Zm00008a003748,Zm00008a003753,Zm00008a003773	1139,1202,1618	3,3,2	NA	NA	3,3,2	NA	1139,1202,1618	NA
Zm00008a003843,Zm00008a003845	773,14755	1,2	NA	NA	1,2	NA	773,14755	NA
Zm00008a003940,Zm00008a003941	1818,1092	4,2	NA	NA	4,2	NA	1818,1092	NA
Zm00008a003986,Zm00008a003987,Zm00008a003994	1581,1592,3269	2,1,3	NA	NA	2,1,3	NA	1581,1592,3269	NA
Zm00008a004010,Zm00008a004011	753,1148	2,1	NA	NA	2,1	NA	753,1148	NA
Zm00008a004036,Zm00008a004038	501,501	2,2	NA	NA	2,2	NA	501,501	NA
Zm00008a004045,Zm00008a004046	2955,4265	2,4	NA	NA	2,4	NA	2955,4265	NA
Zm00008a004058,Zm00008a004063	3172,3550	5,6	NA	NA	5,6	NA	3172,3550	NA
Zm00008a004059,Zm00008a004064	477,6034	2,5	NA	NA	2,5	NA	477,6034	NA
Zm00008a004060,Zm00008a004065	3495,3400	5,5	NA	NA	5,5	NA	3495,3400	NA
Zm00008a004093,Zm00008a004094	10823,2639	13,11	NA	NA	13,11	NA	10823,2639	NA
Zm00008a004108,Zm00008a004110,Zm00008a004111,Zm00008a004112,Zm00008a004113,Zm00008a004114,Zm00008a004115	10843,999,428,4107,996,10083,577	2,3,1,4,2,3,2	Zm00008a004112	4	2,3,1,2,3,2	4107	10843,999,428,996,10083,577	RLX14271B73v400001,RLX24330B73v400001
Zm00008a004167,Zm00008a004168,Zm00008a004169	3421,3187,2250	6,7,2	NA	NA	6,7,2	NA	3421,3187,2250	NA
Zm00008a004190,Zm00008a004192	4257,1819	3,2	NA	NA	3,2	NA	4257,1819	NA
Zm00008a004214,Zm00008a004215	3964,4434	4,3	NA	NA	4,3	NA	3964,4434	NA
Zm00008a004216,Zm00008a004217	4419,3396	3,2	NA	NA	3,2	NA	4419,3396	NA
Zm00008a004219,Zm00008a004220	43612,5841	2,4	NA	NA	2,4	NA	43612,5841	NA
Zm00008a004248,Zm00008a004250,Zm00008a004253	1454,12242,1565	2,3,1	NA	NA	2,3,1	NA	1454,12242,1565	NA
Zm00008a004280,Zm00008a004281	1594,1838	2,2	NA	NA	2,2	NA	1594,1838	NA
Zm00008a004294,Zm00008a004295,Zm00008a004296	2060,2003,2057	1,1,1	NA	NA	1,1,1	NA	2060,2003,2057	NA
Zm00008a004300,Zm00008a004301,Zm00008a004302,Zm00008a004304,Zm00008a004305,Zm00008a004307	879,1893,888,4090,861,758	2,3,2,4,2,1	NA	NA	2,3,2,4,2,1	NA	879,1893,888,4090,861,758	NA
Zm00008a004325,Zm00008a004326	2366,830	4,1	NA	NA	4,1	NA	2366,830	NA
Zm00008a004397,Zm00008a004411	11735,18612	10,10	Zm00008a004397	10	10	11735	18612	RLG00001B73v416074,DHH00002B73v407245,DHH00002B73v401858,RLX18959B73v400001,RLC00002B73v414873,RLG00001B73v415308,RLG00018B73v400585,DHH00002B73v402032,DHH00002B73v409650,DHH00002B73v402202,DHH00002B73v407124
Zm00008a004427,Zm00008a004428	3259,1689	6,3	NA	NA	6,3	NA	3259,1689	NA
Zm00008a004437,Zm00008a004438	1530,1210	3,2	NA	NA	3,2	NA	1530,1210	NA
Zm00008a004465,Zm00008a004466	22207,6578	13,7	NA	NA	13,7	NA	22207,6578	NA
Zm00008a004470,Zm00008a004472,Zm00008a004473,Zm00008a004474	4250,4548,4101,3806	10,9,10,8	NA	NA	10,9,10,8	NA	4250,4548,4101,3806	NA
Zm00008a004506,Zm00008a004510	3049,1370	2,1	NA	NA	2,1	NA	3049,1370	NA
Zm00008a004513,Zm00008a004514	4264,3089	3,5	NA	NA	3,5	NA	4264,3089	NA
Zm00008a004517,Zm00008a004527	3723,1645	2,2	NA	NA	2,2	NA	3723,1645	NA
Zm00008a004552,Zm00008a004553	2831,4088	3,3	NA	NA	3,3	NA	2831,4088	NA
Zm00008a004557,Zm00008a004558,Zm00008a004559,Zm00008a004560	417,407,15254,21997	2,2,2,2	Zm00008a004559	2	2,2,2	15254	417,407,21997	RLX14157B73v400001
Zm00008a004567,Zm00008a004568	1014,455	2,1	NA	NA	2,1	NA	1014,455	NA
