GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00008a019633	11502	14	NA	NA	14	NA	11502	NA
Zm00008a019632	1602	5	NA	NA	5	NA	1602	NA
Zm00008a039684	818	2	NA	NA	2	NA	818	NA
Zm00008a039685	1695	5	NA	NA	5	NA	1695	NA
Zm00008a037855	2940	6	NA	NA	6	NA	2940	NA
Zm00008a007030	1986	4	NA	NA	4	NA	1986	NA
Zm00008a037857	6995	3	NA	NA	3	NA	6995	NA
Zm00008a037856	24102	8	NA	NA	8	NA	24102	NA
Zm00008a037851	6380	4	Zm00008a037851	4	NA	6380	NA	DHH00002B73v403810,DHH00003B73v401598,DHH00002B73v400264,RLC00004B73v411369,RLX02753B73v400001,RLG00001B73v414053,RLG00039B73v400223,RLX02753B73v400002,DHH00002B73v401256,DHH00002B73v401929
Zm00008a037850	521	1	NA	NA	1	NA	521	NA
Zm00008a037853	3715	3	NA	NA	3	NA	3715	NA
Zm00008a007031	557	1	NA	NA	1	NA	557	NA
Zm00008a037859	1403	2	NA	NA	2	NA	1403	NA
Zm00008a007032	1468	3	NA	NA	3	NA	1468	NA
Zm00008a035985	2247	8	NA	NA	8	NA	2247	NA
Zm00008a035984	1913	8	NA	NA	8	NA	1913	NA
Zm00008a035987	9638	16	NA	NA	16	NA	9638	NA
Zm00008a007033	6946	6	NA	NA	6	NA	6946	NA
Zm00008a035981	3605	8	NA	NA	8	NA	3605	NA
Zm00008a035980	2346	3	NA	NA	3	NA	2346	NA
Zm00008a035983	442	2	NA	NA	2	NA	442	NA
Zm00008a035982	2641	6	NA	NA	6	NA	2641	NA
Zm00008a007034	5102	4	NA	NA	4	NA	5102	NA
Zm00008a035989	35713	8	NA	NA	8	NA	35713	NA
Zm00008a035988	4207	6	NA	NA	6	NA	4207	NA
Zm00008a007035	2136	2	NA	NA	2	NA	2136	NA
Zm00008a007036	10322	7	Zm00008a007036	7	NA	10322	NA	DHH00002B73v405760
Zm00008a007037	5343	9	Zm00008a007037	9	NA	5343	NA	DHH00002B73v405760
Zm00008a035619	8196	5	NA	NA	5	NA	8196	NA
Zm00008a035618	3132	7	NA	NA	7	NA	3132	NA
Zm00008a014333	572	1	NA	NA	1	NA	572	NA
Zm00008a014332	842	1	NA	NA	1	NA	842	NA
Zm00008a014331	239	1	NA	NA	1	NA	239	NA
Zm00008a014330	6154	5	Zm00008a014330	5	NA	6154	NA	DHH00001B73v402556
Zm00008a014337	2373	5	NA	NA	5	NA	2373	NA
Zm00008a014336	3712	8	NA	NA	8	NA	3712	NA
Zm00008a014335	2363	6	NA	NA	6	NA	2363	NA
Zm00008a014334	934	2	NA	NA	2	NA	934	NA
Zm00008a035617	5480	13	NA	NA	13	NA	5480	NA
Zm00008a035616	7263	6	NA	NA	6	NA	7263	NA
Zm00008a009865	2419	3	NA	NA	3	NA	2419	NA
Zm00008a009864	5460	12	NA	NA	12	NA	5460	NA
Zm00008a009867	7889	9	NA	NA	9	NA	7889	NA
Zm00008a009866	5480	10	NA	NA	10	NA	5480	NA
Zm00008a009861	4117	3	NA	NA	3	NA	4117	NA
Zm00008a009860	4797	4	NA	NA	4	NA	4797	NA
Zm00008a009863	311	1	NA	NA	1	NA	311	NA
Zm00008a009862	2989	2	NA	NA	2	NA	2989	NA
Zm00008a009869	6069	8	NA	NA	8	NA	6069	NA
Zm00008a009868	3517	4	NA	NA	4	NA	3517	NA
Zm00008a030858	2932	3	NA	NA	3	NA	2932	NA
Zm00008a030859	1360	4	NA	NA	4	NA	1360	NA
Zm00008a030854	17176	4	NA	NA	4	NA	17176	NA
Zm00008a030855	5812	4	NA	NA	4	NA	5812	NA
Zm00008a030856	2976	8	NA	NA	8	NA	2976	NA
Zm00008a030857	10346	9	NA	NA	9	NA	10346	NA
Zm00008a030850	1565	3	NA	NA	3	NA	1565	NA
Zm00008a030851	6097	19	NA	NA	19	NA	6097	NA
Zm00008a030852	4214	3	NA	NA	3	NA	4214	NA
Zm00008a030853	2777	4	NA	NA	4	NA	2777	NA
Zm00008a029701	1286	4	NA	NA	4	NA	1286	NA
Zm00008a029707	686	2	NA	NA	2	NA	686	NA
Zm00008a031189	9619	14	NA	NA	14	NA	9619	NA
Zm00008a031188	849	3	NA	NA	3	NA	849	NA
Zm00008a034359	2577	3	NA	NA	3	NA	2577	NA
Zm00008a034358	1088	2	NA	NA	2	NA	1088	NA
Zm00008a031181	266	1	NA	NA	1	NA	266	NA
Zm00008a031180	1488	3	NA	NA	3	NA	1488	NA
Zm00008a031183	1074	2	NA	NA	2	NA	1074	NA
Zm00008a031182	53880	3	NA	NA	3	NA	53880	NA
Zm00008a031185	2577	5	NA	NA	5	NA	2577	NA
Zm00008a031184	5533	2	NA	NA	2	NA	5533	NA
Zm00008a031187	1832	1	NA	NA	1	NA	1832	NA
Zm00008a031186	1043	1	NA	NA	1	NA	1043	NA
Zm00008a025232	8309	10	NA	NA	10	NA	8309	NA
Zm00008a025233	701	3	NA	NA	3	NA	701	NA
Zm00008a025230	2006	1	NA	NA	1	NA	2006	NA
Zm00008a025231	904	3	NA	NA	3	NA	904	NA
Zm00008a025236	995	3	NA	NA	3	NA	995	NA
Zm00008a025237	827	2	NA	NA	2	NA	827	NA
Zm00008a025234	2825	3	NA	NA	3	NA	2825	NA
Zm00008a025235	731	1	NA	NA	1	NA	731	NA
Zm00008a025238	4222	7	Zm00008a025238	7	NA	4222	NA	DHH00011B73v400461
Zm00008a025239	1872	3	NA	NA	3	NA	1872	NA
Zm00008a029709	4055	4	Zm00008a029709	4	NA	4055	NA	DHH00004B73v401682
Zm00008a023042	3891	2	NA	NA	2	NA	3891	NA
Zm00008a032988	5898	8	NA	NA	8	NA	5898	NA
Zm00008a032989	6938	8	NA	NA	8	NA	6938	NA
Zm00008a032984	623	1	NA	NA	1	NA	623	NA
Zm00008a032985	2159	5	NA	NA	5	NA	2159	NA
Zm00008a032986	5466	2	NA	NA	2	NA	5466	NA
Zm00008a032987	635	1	NA	NA	1	NA	635	NA
Zm00008a032980	1833	5	NA	NA	5	NA	1833	NA
Zm00008a032981	347	1	NA	NA	1	NA	347	NA
Zm00008a032982	1624	3	NA	NA	3	NA	1624	NA
Zm00008a032983	4478	5	Zm00008a032983	5	NA	4478	NA	DHH00002B73v402632,RLC00206B73v400013,DHH00002B73v403758
Zm00008a036044	1613	1	NA	NA	1	NA	1613	NA
Zm00008a023041	843	2	NA	NA	2	NA	843	NA
Zm00008a031729	611	2	NA	NA	2	NA	611	NA
Zm00008a031728	3435	7	NA	NA	7	NA	3435	NA
Zm00008a031725	6734	9	Zm00008a031725	9	NA	6734	NA	DHH00002B73v410082
Zm00008a031724	4868	3	NA	NA	3	NA	4868	NA
Zm00008a031727	3776	8	NA	NA	8	NA	3776	NA
Zm00008a031726	2755	5	NA	NA	5	NA	2755	NA
Zm00008a031721	515	1	NA	NA	1	NA	515	NA
Zm00008a031720	13418	12	NA	NA	12	NA	13418	NA
Zm00008a031723	1447	3	NA	NA	3	NA	1447	NA
Zm00008a031722	5274	4	NA	NA	4	NA	5274	NA
Zm00008a039538	1118	2	NA	NA	2	NA	1118	NA
Zm00008a039539	1899	6	NA	NA	6	NA	1899	NA
Zm00008a008808	2539	3	NA	NA	3	NA	2539	NA
Zm00008a008809	314	1	NA	NA	1	NA	314	NA
Zm00008a008804	4760	3	Zm00008a008804	3	NA	4760	NA	RLC00002B73v415058
Zm00008a008805	3427	3	NA	NA	3	NA	3427	NA
Zm00008a008806	38020	3	NA	NA	3	NA	38020	NA
Zm00008a008807	2765	6	NA	NA	6	NA	2765	NA
Zm00008a008800	2241	4	NA	NA	4	NA	2241	NA
Zm00008a008801	3605	4	NA	NA	4	NA	3605	NA
Zm00008a008802	4527	8	NA	NA	8	NA	4527	NA
Zm00008a008803	2223	6	NA	NA	6	NA	2223	NA
Zm00008a035408	8342	10	NA	NA	10	NA	8342	NA
Zm00008a035409	11723	5	NA	NA	5	NA	11723	NA
Zm00008a035400	3388	3	NA	NA	3	NA	3388	NA
Zm00008a035401	1535	4	NA	NA	4	NA	1535	NA
Zm00008a035402	3632	6	NA	NA	6	NA	3632	NA
Zm00008a035403	947	1	NA	NA	1	NA	947	NA
Zm00008a035404	7034	2	Zm00008a035404	2	NA	7034	NA	DHH00014B73v400249
Zm00008a035405	2651	2	NA	NA	2	NA	2651	NA
Zm00008a035406	1934	1	NA	NA	1	NA	1934	NA
Zm00008a035407	33423	3	NA	NA	3	NA	33423	NA
Zm00008a033767	2926	6	NA	NA	6	NA	2926	NA
Zm00008a033766	1236	3	NA	NA	3	NA	1236	NA
Zm00008a033765	1003	4	NA	NA	4	NA	1003	NA
Zm00008a033764	5139	8	NA	NA	8	NA	5139	NA
Zm00008a033763	99621	3	NA	NA	3	NA	99621	NA
Zm00008a033762	1353	3	NA	NA	3	NA	1353	NA
Zm00008a033761	1952	5	NA	NA	5	NA	1952	NA
Zm00008a033760	3556	4	NA	NA	4	NA	3556	NA
Zm00008a023047	13487	14	NA	NA	14	NA	13487	NA
Zm00008a033769	7103	8	NA	NA	8	NA	7103	NA
Zm00008a033768	1898	2	NA	NA	2	NA	1898	NA
Zm00008a023046	5841	6	NA	NA	6	NA	5841	NA
Zm00008a038197	2474	4	NA	NA	4	NA	2474	NA
Zm00008a038196	1596	4	NA	NA	4	NA	1596	NA
Zm00008a004246	5415	8	NA	NA	8	NA	5415	NA
Zm00008a004247	7237	4	NA	NA	4	NA	7237	NA
Zm00008a004244	6416	19	NA	NA	19	NA	6416	NA
Zm00008a004245	66471	3	NA	NA	3	NA	66471	NA
Zm00008a004242	6564	2	NA	NA	2	NA	6564	NA
Zm00008a004243	1300	3	NA	NA	3	NA	1300	NA
Zm00008a004240	4057	9	NA	NA	9	NA	4057	NA
Zm00008a004241	4759	3	Zm00008a004241	3	NA	4759	NA	RLX24315B73v400001
Zm00008a015392	2371	2	NA	NA	2	NA	2371	NA
Zm00008a015393	2523	5	NA	NA	5	NA	2523	NA
Zm00008a015390	7960	6	NA	NA	6	NA	7960	NA
Zm00008a015391	3415	2	NA	NA	2	NA	3415	NA
Zm00008a015396	2242	4	NA	NA	4	NA	2242	NA
Zm00008a015397	5191	12	NA	NA	12	NA	5191	NA
Zm00008a004248	1454	2	NA	NA	2	NA	1454	NA
Zm00008a004249	39098	6	NA	NA	6	NA	39098	NA
Zm00008a009047	9692	10	NA	NA	10	NA	9692	NA
Zm00008a009046	2245	7	NA	NA	7	NA	2245	NA
Zm00008a009045	4396	7	NA	NA	7	NA	4396	NA
Zm00008a009044	1710	6	NA	NA	6	NA	1710	NA
Zm00008a009043	1945	2	NA	NA	2	NA	1945	NA
Zm00008a009042	2019	3	NA	NA	3	NA	2019	NA
Zm00008a009041	2148	2	NA	NA	2	NA	2148	NA
Zm00008a009040	2199	3	NA	NA	3	NA	2199	NA
Zm00008a009049	3690	10	NA	NA	10	NA	3690	NA
Zm00008a009048	4654	10	NA	NA	10	NA	4654	NA
Zm00008a007913	6864	6	Zm00008a007913	6	NA	6864	NA	RLC00083B73v400047
Zm00008a007912	2976	8	NA	NA	8	NA	2976	NA
Zm00008a007911	926	4	NA	NA	4	NA	926	NA
Zm00008a007910	5897	12	Zm00008a007910	12	NA	5897	NA	DHH00501B73v400001,DHH00002B73v400383,RLG00211B73v400013,DHH00017B73v400205,RLG00006B73v403020,RLG00003B73v409833
Zm00008a007917	5218	14	Zm00008a007917	14	NA	5218	NA	RLC00083B73v400047
Zm00008a007916	3374	6	NA	NA	6	NA	3374	NA
Zm00008a007915	1229	2	NA	NA	2	NA	1229	NA
Zm00008a007914	2314	5	NA	NA	5	NA	2314	NA
Zm00008a007919	1067	1	NA	NA	1	NA	1067	NA
Zm00008a007918	17923	3	NA	NA	3	NA	17923	NA
Zm00008a028140	455	1	NA	NA	1	NA	455	NA
Zm00008a001542	3761	8	NA	NA	8	NA	3761	NA
Zm00008a001543	14239	14	NA	NA	14	NA	14239	NA
Zm00008a001540	777	2	NA	NA	2	NA	777	NA
Zm00008a001541	15114	12	NA	NA	12	NA	15114	NA
Zm00008a001546	4686	12	Zm00008a001546	12	NA	4686	NA	DHH00002B73v406267
Zm00008a001547	1061	1	NA	NA	1	NA	1061	NA
Zm00008a001544	25859	20	NA	NA	20	NA	25859	NA
Zm00008a001545	3026	3	NA	NA	3	NA	3026	NA
Zm00008a004798	5919	10	Zm00008a004798	10	NA	5919	NA	DHH00005B73v402284
Zm00008a004799	6930	14	NA	NA	14	NA	6930	NA
Zm00008a001548	3155	6	NA	NA	6	NA	3155	NA
Zm00008a001549	2019	6	NA	NA	6	NA	2019	NA
Zm00008a036841	3990	3	NA	NA	3	NA	3990	NA
Zm00008a036840	935	1	NA	NA	1	NA	935	NA
Zm00008a036843	2730	6	NA	NA	6	NA	2730	NA
Zm00008a036842	9570	22	NA	NA	22	NA	9570	NA
Zm00008a017893	3827	4	NA	NA	4	NA	3827	NA
Zm00008a017892	668	3	NA	NA	3	NA	668	NA
Zm00008a017891	5036	5	NA	NA	5	NA	5036	NA
Zm00008a017890	2934	6	NA	NA	6	NA	2934	NA
Zm00008a017897	20072	6	NA	NA	6	NA	20072	NA
Zm00008a017896	3411	4	NA	NA	4	NA	3411	NA
Zm00008a000499	1492	2	NA	NA	2	NA	1492	NA
Zm00008a000498	2219	5	NA	NA	5	NA	2219	NA
Zm00008a000497	986	1	NA	NA	1	NA	986	NA
Zm00008a000496	4532	11	NA	NA	11	NA	4532	NA
Zm00008a000495	2552	4	NA	NA	4	NA	2552	NA
Zm00008a000494	2927	7	NA	NA	7	NA	2927	NA
Zm00008a000493	200	1	NA	NA	1	NA	200	NA
Zm00008a000492	6441	10	NA	NA	10	NA	6441	NA
Zm00008a000491	3188	4	NA	NA	4	NA	3188	NA
Zm00008a000490	1923	2	NA	NA	2	NA	1923	NA
Zm00008a008137	1311	2	NA	NA	2	NA	1311	NA
Zm00008a012629	3510	5	NA	NA	5	NA	3510	NA
Zm00008a012628	3230	5	NA	NA	5	NA	3230	NA
Zm00008a012623	2357	3	NA	NA	3	NA	2357	NA
Zm00008a012622	4592	10	NA	NA	10	NA	4592	NA
Zm00008a012621	767	1	NA	NA	1	NA	767	NA
Zm00008a012620	5568	4	Zm00008a012620	4	NA	5568	NA	DHH00005B73v402662
Zm00008a012627	2931	5	NA	NA	5	NA	2931	NA
Zm00008a012626	1430	1	NA	NA	1	NA	1430	NA
Zm00008a012625	1683	5	NA	NA	5	NA	1683	NA
Zm00008a012624	2990	11	NA	NA	11	NA	2990	NA
Zm00008a014276	1662	2	NA	NA	2	NA	1662	NA
Zm00008a014277	410	1	NA	NA	1	NA	410	NA
Zm00008a014274	1625	1	NA	NA	1	NA	1625	NA
Zm00008a014275	1356	2	NA	NA	2	NA	1356	NA
Zm00008a014272	315	2	NA	NA	2	NA	315	NA
Zm00008a014273	348	2	NA	NA	2	NA	348	NA
Zm00008a014270	16309	17	NA	NA	17	NA	16309	NA
Zm00008a014271	272	1	NA	NA	1	NA	272	NA
Zm00008a014278	3808	10	NA	NA	10	NA	3808	NA
Zm00008a014279	2263	6	NA	NA	6	NA	2263	NA
Zm00008a007261	1561	2	NA	NA	2	NA	1561	NA
Zm00008a007260	68487	11	NA	NA	11	NA	68487	NA
Zm00008a007263	1434	4	NA	NA	4	NA	1434	NA
Zm00008a007262	3910	4	NA	NA	4	NA	3910	NA
Zm00008a007265	5633	4	NA	NA	4	NA	5633	NA
Zm00008a007264	7018	13	Zm00008a007264	13	NA	7018	NA	DHH00002B73v403835
Zm00008a007267	3795	2	NA	NA	2	NA	3795	NA
Zm00008a007266	2323	4	NA	NA	4	NA	2323	NA
Zm00008a007269	332	1	NA	NA	1	NA	332	NA
Zm00008a007268	1611	2	NA	NA	2	NA	1611	NA
Zm00008a006798	8119	10	NA	NA	10	NA	8119	NA
Zm00008a006799	4021	8	NA	NA	8	NA	4021	NA
Zm00008a006792	824	2	NA	NA	2	NA	824	NA
Zm00008a006793	3407	9	NA	NA	9	NA	3407	NA
Zm00008a006790	695	2	NA	NA	2	NA	695	NA
Zm00008a006791	11542	3	NA	NA	3	NA	11542	NA
Zm00008a006796	2260	2	NA	NA	2	NA	2260	NA
Zm00008a006797	3568	7	NA	NA	7	NA	3568	NA
Zm00008a006794	499	2	NA	NA	2	NA	499	NA
Zm00008a006795	2758	8	NA	NA	8	NA	2758	NA
Zm00008a030447	755	1	NA	NA	1	NA	755	NA
Zm00008a030446	5163	7	Zm00008a030446	7	NA	5163	NA	DHH00002B73v406793,RLG24926B73v400001,DHH00002B73v406046,RLC00022B73v400492,DHH00002B73v409866,DHH00002B73v405889
Zm00008a030445	923	2	NA	NA	2	NA	923	NA
Zm00008a030444	5407	4	NA	NA	4	NA	5407	NA
Zm00008a030443	1888	3	NA	NA	3	NA	1888	NA
Zm00008a030442	182	1	NA	NA	1	NA	182	NA
Zm00008a030441	5558	3	NA	NA	3	NA	5558	NA
Zm00008a030440	677	1	NA	NA	1	NA	677	NA
Zm00008a040347	251	1	NA	NA	1	NA	251	NA
Zm00008a030449	609	2	NA	NA	2	NA	609	NA
Zm00008a030448	1421	1	NA	NA	1	NA	1421	NA
Zm00008a028064	2634	5	NA	NA	5	NA	2634	NA
Zm00008a028065	2117	2	NA	NA	2	NA	2117	NA
Zm00008a028066	82073	5	NA	NA	5	NA	82073	NA
Zm00008a006138	634	2	NA	NA	2	NA	634	NA
Zm00008a006139	611	1	NA	NA	1	NA	611	NA
Zm00008a006136	7679	13	NA	NA	13	NA	7679	NA
Zm00008a006137	6255	8	NA	NA	8	NA	6255	NA
Zm00008a006134	11327	21	NA	NA	21	NA	11327	NA
Zm00008a006135	1479	4	NA	NA	4	NA	1479	NA
Zm00008a006132	3646	8	NA	NA	8	NA	3646	NA
Zm00008a006133	1670	2	NA	NA	2	NA	1670	NA
Zm00008a006130	3923	4	NA	NA	4	NA	3923	NA
Zm00008a006131	3215	3	NA	NA	3	NA	3215	NA
Zm00008a028067	5747	5	NA	NA	5	NA	5747	NA
Zm00008a003566	1539	4	NA	NA	4	NA	1539	NA
Zm00008a003567	923	3	NA	NA	3	NA	923	NA
Zm00008a003564	2764	6	NA	NA	6	NA	2764	NA
Zm00008a003565	6494	19	NA	NA	19	NA	6494	NA
Zm00008a003562	4419	5	NA	NA	5	NA	4419	NA
Zm00008a003563	1086	2	NA	NA	2	NA	1086	NA
Zm00008a003560	1035	6	NA	NA	6	NA	1035	NA
Zm00008a003561	3536	7	NA	NA	7	NA	3536	NA
Zm00008a015639	6288	12	NA	NA	12	NA	6288	NA
Zm00008a015638	1694	3	NA	NA	3	NA	1694	NA
